Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2025	Fibrinolysis (GO:0042730)	5/12	6.881522e-06	7.860227e-04	0	0	2.784000e+01	3.309249e+02	FGB;FGA;FGG;SERPINF2;PLG
GO_Biological_Process_2025	Phospholipid Efflux (GO:0033700)	5/12	6.881522e-06	7.860227e-04	0	0	2.784000e+01	3.309249e+02	APOC1;APOA2;APOA1;APOE;APOA5
GO_Biological_Process_2025	Glycine Metabolic Process (GO:0006544)	4/7	1.323387e-05	1.432044e-03	0	0	5.187492e+01	5.826970e+02	GLDC;SHMT2;SHMT1;BAAT
GO_Biological_Process_2025	Triglyceride Homeostasis (GO:0070328)	7/34	1.868832e-05	1.921160e-03	0	0	1.013506e+01	1.103466e+02	CETP;SCARB1;LIPC;ANGPTL3;APOA1;APOE;APOA5
GO_Biological_Process_2025	Multicellular Organismal-Level Iron Ion Homeostasis (GO:0060586)	5/15	2.450253e-05	2.398914e-03	0	0	1.948500e+01	2.068671e+02	TF;TMPRSS6;TFR2;SLC11A2;HAMP
GO_Biological_Process_2025	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	17/210	2.584761e-05	2.415577e-03	0	0	3.483968e+00	3.680217e+01	SLC30A7;SLC12A2;SLC24A1;TMPRSS6;SLC11A2;SLC39A10;SLC4A11;ATP2C1;CP;PKHD1;TF;ATP7B;TFR2;TRPV4;CALR;ATP13A3;HAMP
GO_Biological_Process_2025	Arachidonate Metabolic Process (GO:0019369)	8/49	2.836435e-05	2.535527e-03	0	0	7.637631e+00	7.996888e+01	CYP2A7;CYP2A6;CYP2C8;CYP4A22;CYP4A11;EPHX1;CYP2E1;CTHRC1
GO_Biological_Process_2025	Bile Acid Biosynthetic Process (GO:0006699)	6/25	2.960696e-05	2.536330e-03	0	0	1.232528e+01	1.285219e+02	CYP39A1;AKR1C4;BAAT;CYP7A1;CYP8B1;SLC27A5
GO_Biological_Process_2025	Epoxygenase P450 Pathway (GO:0019373)	5/16	3.490176e-05	2.870321e-03	0	0	1.771273e+01	1.817852e+02	CYP2A7;CYP2A6;CYP2C8;CYP4A11;CYP2E1
GO_Biological_Process_2025	High-Density Lipoprotein Particle Assembly (GO:0034380)	4/9	4.575710e-05	3.618330e-03	0	0	3.112176e+01	3.109737e+02	APOM;APOA2;APOA1;APOE
GO_Biological_Process_2025	Positive Regulation of Endocytosis (GO:0045807)	10/85	5.533088e-05	4.213344e-03	0	0	5.230976e+00	5.127497e+01	C3;VTN;TF;AHSG;TFR2;APOA2;APOA1;APOE;CALR;APOA5
GO_Biological_Process_2025	Negative Regulation of Wound Healing (GO:0061045)	6/29	7.288889e-05	5.122169e-03	0	0	1.017966e+01	9.697732e+01	SLC12A2;VTN;PROC;APOH;CASK;APOE
GO_Biological_Process_2025	Serine Family Amino Acid Metabolic Process (GO:0009069)	4/10	7.473982e-05	5.122169e-03	0	0	2.593347e+01	2.464068e+02	MTHFD1;SHMT2;SHMT1;BAAT
GO_Biological_Process_2025	Positive Regulation of Phospholipid Transport (GO:2001140)	4/10	7.473982e-05	5.122169e-03	0	0	2.593347e+01	2.464068e+02	CETP;ABCB4;APOA1;APOE
GO_Biological_Process_2025	Acylglycerol Metabolic Process (GO:0006639)	7/42	7.871563e-05	5.220624e-03	0	0	7.815261e+00	7.385163e+01	CETP;APOH;APOC1;APOA2;PNPLA3;APOE;APOA5
GO_Biological_Process_2025	Monocarboxylic Acid Metabolic Process (GO:0032787)	12/127	9.138927e-05	5.871761e-03	0	0	4.101949e+00	3.814969e+01	ACBD5;CYP2C8;PROC;VNN1;MTHFD1L;KYNU;ADH1A;CYP4A11;ANGPTL3;ABAT;BAAT;SLC27A5
GO_Biological_Process_2025	Positive Regulation of Blood Coagulation (GO:0030194)	5/20	1.139460e-04	7.099179e-03	0	0	1.298667e+01	1.179162e+02	VTN;F12;APOH;SERPINF2;PLG
GO_Biological_Process_2025	Bile Acid Metabolic Process (GO:0008206)	6/32	1.304053e-04	7.885683e-03	0	0	9.003700e+00	8.053687e+01	CYP39A1;AKR1C4;BAAT;CYP7A1;CYP8B1;SLC27A5
GO_Biological_Process_2025	Lipid Transport (GO:0006869)	11/113	1.364009e-04	8.012577e-03	0	0	4.233607e+00	3.767873e+01	SCARB1;CETP;ABCG5;ABCC2;SLC10A1;TTPA;APOE;LBP;AKR1C4;APOA5;SLC27A5
GO_Biological_Process_2025	Phospholipid Transport (GO:0015914)	8/61	1.421261e-04	8.116980e-03	0	0	5.904711e+00	5.230863e+01	SCARB1;ABCB4;APOC1;APOA2;APOA1;ATP11A;APOE;APOA5
GO_Biological_Process_2025	Positive Regulation of CoA-transferase Activity (GO:1905920)	3/5	1.540812e-04	8.561916e-03	0	0	5.824602e+01	5.112853e+02	APOA2;APOA1;APOE
GO_Biological_Process_2025	Low-Density Lipoprotein Particle Remodeling (GO:0034374)	4/12	1.692189e-04	8.920875e-03	0	0	1.944810e+01	1.688935e+02	CETP;LIPC;APOA2;APOB
GO_Biological_Process_2025	Negative Regulation of Hemostasis (GO:1900047)	4/12	1.692189e-04	8.920875e-03	0	0	1.944810e+01	1.688935e+02	VTN;PROC;APOH;APOE
GO_Biological_Process_2025	Secondary Alcohol Metabolic Process (GO:1902652)	7/48	1.885431e-04	9.691113e-03	0	0	6.669507e+00	5.719892e+01	CETP;APOF;ANGPTL3;APOA1;APOE;APOB;APOA5
GO_Biological_Process_2025	Response to Iron Ion (GO:0010039)	4/13	2.395610e-04	1.201311e-02	0	0	1.728632e+01	1.441109e+02	TF;TFR2;SLC11A2;HAMP
GO_Biological_Process_2025	Monoatomic Cation Homeostasis (GO:0055080)	9/84	2.667565e-04	1.305836e-02	0	0	4.698387e+00	3.866385e+01	SLC12A2;TF;TFR2;TMPRSS6;CYP4A11;SLC11A2;SLC39A10;SLC4A11;HAMP
GO_Biological_Process_2025	Very-Low-Density Lipoprotein Particle Remodeling (GO:0034372)	3/6	3.023763e-04	1.397317e-02	0	0	3.882869e+01	3.146614e+02	CETP;LIPC;APOE
GO_Biological_Process_2025	Lipid Hydroxylation (GO:0002933)	3/6	3.023763e-04	1.397317e-02	0	0	3.882869e+01	3.146614e+02	CYP2C8;CYP4A22;CYP2E1
GO_Biological_Process_2025	Cholesterol Metabolic Process (GO:0008203)	8/68	3.058330e-04	1.397317e-02	0	0	5.213950e+00	4.219374e+01	CETP;ANGPTL3;APOF;APOA1;APOE;APOB;APOA5;CYP7A1
GO_Biological_Process_2025	Blood Coagulation, Fibrin Clot Formation (GO:0072378)	4/14	3.287137e-04	1.407991e-02	0	0	1.555689e+01	1.247713e+02	FGB;FGA;F12;FGG
GO_Biological_Process_2025	Negative Regulation of Coagulation (GO:0050819)	4/14	3.287137e-04	1.407991e-02	0	0	1.555689e+01	1.247713e+02	VTN;PROC;APOH;APOE
GO_Biological_Process_2025	Protein Activation Cascade (GO:0072376)	4/14	3.287137e-04	1.407991e-02	0	0	1.555689e+01	1.247713e+02	FGB;FGA;F12;FGG
GO_Biological_Process_2025	Sterol Transport (GO:0015918)	5/26	4.266290e-04	1.771130e-02	0	0	9.273333e+00	7.195732e+01	CETP;ABCG5;APOA2;APOA1;APOB
GO_Biological_Process_2025	Cardiac Myofibril Assembly (GO:0055003)	4/15	4.393367e-04	1.771130e-02	0	0	1.414190e+01	1.093203e+02	TTR;NEBL;NEB;PROX1
GO_Biological_Process_2025	Folic Acid-Containing Compound Metabolic Process (GO:0006760)	4/15	4.393367e-04	1.771130e-02	0	0	1.414190e+01	1.093203e+02	MTHFD1L;SHMT2;SHMT1;FTCD
GO_Biological_Process_2025	Fatty Acid Metabolic Process (GO:0006631)	11/130	4.648555e-04	1.837967e-02	0	0	3.625625e+00	2.782226e+01	ACBD5;LIPC;CYP4A11;ANGPTL3;PNPLA3;ACSM2A;CYP2E1;BAAT;HAO2;SLC27A5;ACSM2B
GO_Biological_Process_2025	Positive Regulation of Protein Transport (GO:0051222)	8/73	4.983106e-04	1.933069e-02	0	0	4.811639e+00	3.658908e+01	FGB;FGA;TTR;FGG;ADAM9;ANG;APOE;ATP2C1
GO_Biological_Process_2025	Positive Regulation of Lipid Metabolic Process (GO:0045834)	5/27	5.128158e-04	1.940994e-02	0	0	8.851364e+00	6.705434e+01	APOA2;ANGPTL3;HSD17B13;APOE;APOA5
GO_Biological_Process_2025	Triglyceride-Rich Lipoprotein Particle Remodeling (GO:0034370)	3/7	5.192349e-04	1.940994e-02	0	0	2.912002e+01	2.202392e+02	CETP;LIPC;APOE
GO_Biological_Process_2025	Regulation of Fibrinolysis (GO:0051917)	4/16	5.741492e-04	2.107948e-02	0	0	1.296274e+01	9.673603e+01	VTN;F12;SERPINF2;PLG
GO_Biological_Process_2025	Positive Regulation of Secretion by Cell (GO:1903532)	8/75	5.985771e-04	2.159078e-02	0	0	4.667528e+00	3.463751e+01	FGB;SLC12A2;CADPS2;FGA;TTR;FGG;ADAM9;ANG
GO_Biological_Process_2025	Positive Regulation of Cholesterol Transport (GO:0032376)	5/28	6.114590e-04	2.167517e-02	0	0	8.466087e+00	6.264619e+01	CETP;ABCB4;PON1;APOA1;APOE
GO_Biological_Process_2025	Protein Homotetramerization (GO:0051289)	7/59	6.882094e-04	2.398235e-02	0	0	5.255677e+00	3.826878e+01	TDO2;SHMT2;SHMT1;MAT1A;HPRT1;UPB1;GNMT
GO_Biological_Process_2025	Regulation of Blood Coagulation (GO:0030193)	5/29	7.236616e-04	2.479747e-02	0	0	8.112917e+00	5.866601e+01	VTN;PROC;APOH;F12;APOE
GO_Biological_Process_2025	Aromatic Amino Acid Family Catabolic Process (GO:0009074)	4/17	7.359128e-04	2.480388e-02	0	0	1.196499e+01	8.632023e+01	HAL;KYNU;FAH;HPD
GO_Biological_Process_2025	Dicarboxylic Acid Biosynthetic Process (GO:0043650)	3/8	8.152147e-04	2.578587e-02	0	0	2.329482e+01	1.656741e+02	MTHFD1;MTHFD1L;KYNU
GO_Biological_Process_2025	Plasminogen Activation (GO:0031639)	3/8	8.152147e-04	2.578587e-02	0	0	2.329482e+01	1.656741e+02	FGB;FGA;FGG
GO_Biological_Process_2025	Positive Regulation of Peptide Secretion (GO:0002793)	3/8	8.152147e-04	2.578587e-02	0	0	2.329482e+01	1.656741e+02	FGB;TFR2;FGG
GO_Biological_Process_2025	Purine Nucleobase Metabolic Process (GO:0006144)	3/8	8.152147e-04	2.578587e-02	0	0	2.329482e+01	1.656741e+02	TTR;SHMT1;HPRT1
GO_Biological_Process_2025	Extracellular Matrix Disassembly (GO:0022617)	6/45	8.884645e-04	2.767702e-02	0	0	5.998458e+00	4.214526e+01	MMP11;MMP7;TMPRSS6;HPN;FURIN;PLG
GO_Biological_Process_2025	NLS-bearing Protein Import Into Nucleus (GO:0006607)	4/18	9.274156e-04	2.845920e-02	0	0	1.110978e+01	7.758081e+01	RANBP2;MMAB;RGPD4;RGPD3
GO_Biological_Process_2025	Transition Metal Ion Transport (GO:0000041)	5/31	9.933116e-04	3.003307e-02	0	0	7.488077e+00	5.177605e+01	TF;ATP7B;TFR2;SLC11A2;ATP2C1
GO_Biological_Process_2025	Positive Regulation of Hormone Secretion (GO:0046887)	4/19	1.151457e-03	3.431009e-02	0	0	1.036860e+01	7.016146e+01	FGB;FGA;TFR2;FGG
GO_Biological_Process_2025	Protein Tetramerization (GO:0051262)	8/83	1.174517e-03	3.449723e-02	0	0	4.167941e+00	2.812068e+01	TDO2;SHMT2;SHMT1;MAT1A;HPRT1;UPB1;GRIN2B;GNMT
GO_Biological_Process_2025	Dolichol-Linked Oligosaccharide Biosynthetic Process (GO:0006488)	4/20	1.410837e-03	4.076939e-02	0	0	9.720060e+00	6.379832e+01	DPM1;ALG8;ALG5;ALG2
GO_Biological_Process_2025	Proteolysis (GO:0006508)	18/321	1.427722e-03	4.076939e-02	0	0	2.341106e+00	1.533817e+01	CPB2;MMP7;CFH;TMPRSS6;F12;HM13;HPN;FURIN;PLG;CNDP1;NLN;F7;PROC;MDM2;ADAM9;TASP1;HABP2;HGFAC
GO_Biological_Process_2025	Erythrose 4-Phosphate/Phosphoenolpyruvate Family Amino Acid Catabolic Process (GO:1902222)	3/10	1.682180e-03	4.491638e-02	0	0	1.663745e+01	1.062745e+02	KYNU;FAH;HPD
GO_Biological_Process_2025	Tetrahydrofolate Metabolic Process (GO:0046653)	3/10	1.682180e-03	4.491638e-02	0	0	1.663745e+01	1.062745e+02	MTHFD1;SHMT2;SHMT1
GO_Biological_Process_2025	Negative Regulation of Cholesterol Transport (GO:0032375)	3/10	1.682180e-03	4.491638e-02	0	0	1.663745e+01	1.062745e+02	APOC1;APOA2;APOE
GO_Biological_Process_2025	One-Carbon Metabolic Process (GO:0006730)	3/10	1.682180e-03	4.491638e-02	0	0	1.663745e+01	1.062745e+02	MTHFD1;SHMT2;SHMT1
GO_Biological_Process_2025	Positive Regulation of Lipid Transport (GO:0032370)	3/10	1.682180e-03	4.491638e-02	0	0	1.663745e+01	1.062745e+02	CETP;ABCB4;APOE
GO_Biological_Process_2025	Positive Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)	5/35	1.746974e-03	4.604844e-02	0	0	6.488333e+00	4.120007e+01	FGB;FGA;FGG;APOA1;CALR
GO_Biological_Process_2025	rRNA Processing (GO:0006364)	9/110	1.892543e-03	4.925402e-02	0	0	3.484230e+00	2.184555e+01	RCL1;WDR36;NOP58;DKC1;PRKDC;WDR3;XRN2;ESF1;DCAF13
GO_Biological_Process_2025	Thioester Metabolic Process (GO:0035383)	4/22	2.046718e-03	5.260064e-02	0	0	8.639166e+00	5.348955e+01	ACOT12;ACSM2A;BAAT;ACSM2B
GO_Biological_Process_2025	Monocarboxylic Acid Transport (GO:0015718)	7/72	2.244816e-03	5.622628e-02	0	0	4.201730e+00	2.562690e+01	SLC5A6;ABCC2;SLC10A1;ABCB4;SLC6A12;AKR1C4;SLC27A5
GO_Biological_Process_2025	Negative Regulation of Fibrinolysis (GO:0051918)	3/11	2.269835e-03	5.622628e-02	0	0	1.455702e+01	8.862385e+01	VTN;SERPINF2;PLG
GO_Biological_Process_2025	Omega-Hydroxylase P450 Pathway (GO:0097267)	3/11	2.269835e-03	5.622628e-02	0	0	1.455702e+01	8.862385e+01	CYP2C8;CYP4A11;CYP4A22
GO_Biological_Process_2025	Regulation of Heterotypic Cell-Cell Adhesion (GO:0034114)	4/23	2.428701e-03	5.944536e-02	0	0	8.184053e+00	4.927126e+01	FGB;FGA;FGG;APOA1
GO_Biological_Process_2025	Lipid Metabolic Process (GO:0006629)	15/259	2.544112e-03	6.153759e-02	0	0	2.415231e+00	1.442852e+01	ACBD5;ABCB4;CYP4A11;CEL;AKR1C4;BAAT;CYP2C8;CYP2A6;TTPA;APOC1;APOF;RDH16;ANGPTL3;CYP2E1;LPA
GO_Biological_Process_2025	Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	7/74	2.626833e-03	6.279963e-02	0	0	4.075886e+00	2.421882e+01	SLC24A1;IBTK;PLCB4;TRPV4;CACNA1D;GRIN2B;GRIN2D
GO_Biological_Process_2025	Regulation of Cholesterol Transport (GO:0032374)	4/24	2.856967e-03	6.751636e-02	0	0	7.774451e+00	4.554269e+01	CETP;ABCB4;APOC1;APOA2
GO_Biological_Process_2025	Tyrosine Metabolic Process (GO:0006570)	3/12	2.970044e-03	6.784901e-02	0	0	1.293891e+01	7.529383e+01	PAH;FAH;HPD
GO_Biological_Process_2025	Phospholipid Homeostasis (GO:0055091)	3/12	2.970044e-03	6.784901e-02	0	0	1.293891e+01	7.529383e+01	CETP;ANGPTL3;APOA1
GO_Biological_Process_2025	Proteinogenic Amino Acid Metabolic Process (GO:0170039)	3/12	2.970044e-03	6.784901e-02	0	0	1.293891e+01	7.529383e+01	SHMT2;SHMT1;BAAT
GO_Biological_Process_2025	Positive Regulation of Protein Secretion (GO:0050714)	7/76	3.056900e-03	6.906578e-02	0	0	3.957337e+00	2.291438e+01	FGB;FGA;RBP4;TTR;FGG;ADAM9;ANG
GO_Biological_Process_2025	Bile Acid and Bile Salt Transport (GO:0015721)	4/25	3.334137e-03	7.411953e-02	0	0	7.403859e+00	4.222822e+01	ABCC2;SLC10A1;AKR1C4;SLC27A5
GO_Biological_Process_2025	Intracellular Iron Ion Homeostasis (GO:0006879)	6/58	3.352683e-03	7.411953e-02	0	0	4.495838e+00	2.561726e+01	TF;TFR2;TMPRSS6;SLC11A2;CP;HAMP
GO_Biological_Process_2025	Vitamin Transport (GO:0051180)	5/41	3.563149e-03	7.782851e-02	0	0	5.405278e+00	3.047015e+01	SLC5A6;TTPA;SLC22A1;APOA1;GC
GO_Biological_Process_2025	Regulation of Protein Secretion (GO:0050708)	8/99	3.596162e-03	7.782851e-02	0	0	3.432286e+00	1.931652e+01	FGB;SLC12A2;FGA;TTR;FGG;ADAM9;ANG;APOE
GO_Biological_Process_2025	Protein Polymerization (GO:0051258)	6/59	3.654322e-03	7.826340e-02	0	0	4.410784e+00	2.475263e+01	FGB;FGA;DIAPH1;TRPV4;FGG;ANG
GO_Biological_Process_2025	Positive Regulation of Coagulation (GO:0050820)	3/13	3.789192e-03	7.853703e-02	0	0	1.164442e+01	6.492467e+01	F12;APOH;SERPINF2
GO_Biological_Process_2025	Positive Regulation of Heterotypic Cell-Cell Adhesion (GO:0034116)	3/13	3.789192e-03	7.853703e-02	0	0	1.164442e+01	6.492467e+01	FGB;FGA;FGG
GO_Biological_Process_2025	Positive Regulation of Vasoconstriction (GO:0045907)	3/13	3.789192e-03	7.853703e-02	0	0	1.164442e+01	6.492467e+01	FGB;FGA;FGG
GO_Biological_Process_2025	Protein Glycosylation (GO:0006486)	10/145	3.819895e-03	7.853703e-02	0	0	2.897119e+00	1.612981e+01	DPM1;ALG8;RPN2;OSTC;ALG5;ALG2;STT3A;PGM3;POMK;STT3B
GO_Biological_Process_2025	Regulation of Lipid Catabolic Process (GO:0050994)	4/26	3.862777e-03	7.863237e-02	0	0	7.066957e+00	3.926662e+01	APOC1;APOA2;ANGPTL3;APOA5
GO_Biological_Process_2025	Regulation of Receptor-Mediated Endocytosis (GO:0048259)	5/42	3.962238e-03	7.986629e-02	0	0	5.258919e+00	2.908680e+01	C3;VTN;TF;APOC1;APOA5
GO_Biological_Process_2025	Positive Regulation of Receptor-Mediated Endocytosis (GO:0048260)	5/43	4.392287e-03	8.767516e-02	0	0	5.120263e+00	2.779230e+01	C3;VTN;TF;APOA5;HAMP
GO_Biological_Process_2025	L-amino Acid Metabolic Process (GO:0170033)	3/14	4.732963e-03	9.267593e-02	0	0	1.058530e+01	5.666524e+01	SHMT2;SHMT1;GNMT
GO_Biological_Process_2025	Icosanoid Transport (GO:0071715)	3/14	4.732963e-03	9.267593e-02	0	0	1.058530e+01	5.666524e+01	ABCC2;SLC22A1;SLC22A7
GO_Biological_Process_2025	Acylglycerol Catabolic Process (GO:0046464)	4/28	5.084370e-03	9.861760e-02	0	0	6.477379e+00	3.421082e+01	LIPC;APOA2;PNPLA3;APOA5
GO_Biological_Process_2025	Long-Chain Fatty Acid Metabolic Process (GO:0001676)	7/85	5.690521e-03	1.036416e-01	0	0	3.499099e+00	1.808668e+01	CYP2C8;CYP4A22;CYP4A11;EPHX1;PNPLA3;CYP2E1;SLC27A5
GO_Biological_Process_2025	Cell-Matrix Adhesion (GO:0007160)	8/107	5.754884e-03	1.036416e-01	0	0	3.153629e+00	1.626549e+01	FGB;VTN;FGA;FGG;ANGPTL3;ADAM9;VWA2;PTPRK
GO_Biological_Process_2025	Positive Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051044)	3/15	5.806374e-03	1.036416e-01	0	0	9.702689e+00	4.995720e+01	ADAM9;FURIN;APOE
GO_Biological_Process_2025	Proteinogenic Amino Acid Catabolic Process (GO:0170040)	3/15	5.806374e-03	1.036416e-01	0	0	9.702689e+00	4.995720e+01	HAL;GLDC;SHMT1
GO_Biological_Process_2025	Regulation of Protein Localization to Chromosome, Telomeric Region (GO:1904814)	2/5	6.049118e-03	1.036416e-01	0	0	2.583433e+01	1.319577e+02	GNL3L;GNL3
GO_Biological_Process_2025	Regulation of Very-Low-Density Lipoprotein Particle Remodeling (GO:0010901)	2/5	6.049118e-03	1.036416e-01	0	0	2.583433e+01	1.319577e+02	APOA2;APOA5
GO_Biological_Process_2025	Coumarin Metabolic Process (GO:0009804)	2/5	6.049118e-03	1.036416e-01	0	0	2.583433e+01	1.319577e+02	CYP2A7;CYP2A6
GO_Biological_Process_2025	Skeletal Muscle Thin Filament Assembly (GO:0030240)	2/5	6.049118e-03	1.036416e-01	0	0	2.583433e+01	1.319577e+02	TTR;PROX1
GO_Biological_Process_2025	Xenobiotic Transport Across Blood-Brain Barrier (GO:1990962)	2/5	6.049118e-03	1.036416e-01	0	0	2.583433e+01	1.319577e+02	ABCC2;SLC22A1
GO_Biological_Process_2025	Medium-Chain fatty-acyl-CoA Metabolic Process (GO:0036112)	2/5	6.049118e-03	1.036416e-01	0	0	2.583433e+01	1.319577e+02	ACSM2A;HSD17B4
GO_Biological_Process_2025	Nucleobase Biosynthetic Process (GO:0046112)	2/5	6.049118e-03	1.036416e-01	0	0	2.583433e+01	1.319577e+02	SHMT1;UMPS
GO_Biological_Process_2025	Nucleobase Transport (GO:0015851)	2/5	6.049118e-03	1.036416e-01	0	0	2.583433e+01	1.319577e+02	SLC28A1;SLC29A3
GO_Biological_Process_2025	Phenylpropanoid Metabolic Process (GO:0009698)	2/5	6.049118e-03	1.036416e-01	0	0	2.583433e+01	1.319577e+02	CYP2A7;CYP2A6
GO_Biological_Process_2025	Positive Regulation of Protein Localization to Chromosome, Telomeric Region (GO:1904816)	2/5	6.049118e-03	1.036416e-01	0	0	2.583433e+01	1.319577e+02	GNL3L;GNL3
GO_Biological_Process_2025	Regulation of Plasminogen Activation (GO:0010755)	3/16	7.013814e-03	1.188255e-01	0	0	8.955869e+00	4.441998e+01	F12;HPN;SERPINF2
GO_Biological_Process_2025	Positive Regulation of Peptide Hormone Secretion (GO:0090277)	5/48	7.050927e-03	1.188255e-01	0	0	4.523721e+00	2.241321e+01	FGB;FGA;RBP4;TFR2;FGG
GO_Biological_Process_2025	acyl-CoA Metabolic Process (GO:0006637)	4/31	7.362635e-03	1.211006e-01	0	0	5.756783e+00	2.827350e+01	ACOT12;ACSM2A;BAAT;ACSM2B
GO_Biological_Process_2025	Collagen Catabolic Process (GO:0030574)	4/31	7.362635e-03	1.211006e-01	0	0	5.756783e+00	2.827350e+01	MMP11;MMP7;TMPRSS6;FURIN
GO_Biological_Process_2025	Nucleoside Phosphate Metabolic Process (GO:0006753)	4/31	7.362635e-03	1.211006e-01	0	0	5.756783e+00	2.827350e+01	ACOT12;ACSM2A;BAAT;ACSM2B
GO_Biological_Process_2025	Protein Metabolic Process (GO:0019538)	26/614	7.423391e-03	1.211309e-01	0	0	1.745352e+00	8.557671e+00	CPB2;CFH;RPN2;PRKDC;HPN;SRBD1;FURIN;PLG;CNDP1;HSPD1;NLN;TRIM24;TASP1;APOE;HGFAC;HABP2;MMP7;AMBP;USP9X;TESC;PHKA2;GNMT;PROC;GGCX;MDM2;CALR
GO_Biological_Process_2025	Cellular Component Disassembly (GO:0022411)	5/49	7.692942e-03	1.245409e-01	0	0	4.420682e+00	2.151746e+01	MMP11;MMP7;TMPRSS6;FURIN;PLG
