Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Tryptophan metabolism	5/42	3.962238e-03	5.091476e-02	0	0	5.258919e+00	2.908680e+01	TDO2;KYNU;ALDH7A1;ACMSD;DHTKD1
KEGG_2021_Human	Steroid hormone biosynthesis	6/61	4.317405e-03	5.130989e-02	0	0	4.249954e+00	2.314143e+01	HSD11B1;SRD5A2;CYP2E1;AKR1C4;CYP7A1;CYP3A7
KEGG_2021_Human	Fat digestion and absorption	5/43	4.392287e-03	5.130989e-02	0	0	5.120263e+00	2.779230e+01	SCARB1;ABCG5;APOA1;CEL;APOB
KEGG_2021_Human	D-Glutamine and D-glutamate metabolism	2/5	6.049118e-03	6.759232e-02	0	0	2.583433e+01	1.319577e+02	GLUD1;GLUD2
KEGG_2021_Human	Glyoxylate and dicarboxylate metabolism	4/30	6.540785e-03	7.004090e-02	0	0	5.978505e+00	3.007007e+01	GLDC;SHMT2;SHMT1;HAO2
KEGG_2021_Human	Nitrogen metabolism	3/17	8.359083e-03	8.593138e-02	0	0	8.315737e+00	3.978587e+01	GLUD1;GLUD2;CPS1
KEGG_2021_Human	Caffeine metabolism	2/6	8.922501e-03	8.819549e-02	0	0	1.937475e+01	9.143292e+01	CYP2A7;CYP2A6
KEGG_2021_Human	Thyroid hormone synthesis	6/75	1.167115e-02	1.110921e-01	0	0	3.385205e+00	1.506631e+01	PLCB4;TTR;CANX;ALB;ASGR1;ASGR2
KEGG_2021_Human	Tyrosine metabolism	4/36	1.248842e-02	1.146259e-01	0	0	4.856038e+00	2.128379e+01	ADH4;ADH1A;FAH;HPD
KEGG_2021_Human	Pantothenate and CoA biosynthesis	3/21	1.517557e-02	1.344869e-01	0	0	6.466467e+00	2.708201e+01	VNN1;DPYS;UPB1
KEGG_2021_Human	Various types of N-glycan biosynthesis	4/39	1.643939e-02	1.408308e-01	0	0	4.439122e+00	1.823624e+01	RPN2;ALG2;STT3A;STT3B
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	3/23	1.947153e-02	1.614253e-01	0	0	5.819223e+00	2.292077e+01	GLUD1;GLUD2;SLC38A3
KEGG_2021_Human	GABAergic synapse	6/89	2.516819e-02	2.021320e-01	0	0	2.812179e+00	1.035493e+01	GABRP;SLC6A12;ABAT;CACNA1D;SLC38A3;GPHN
KEGG_2021_Human	Biosynthesis of unsaturated fatty acids	3/27	2.986887e-02	2.238704e-01	0	0	4.848357e+00	1.702228e+01	SCP2;HSD17B4;BAAT
KEGG_2021_Human	Ubiquinone and other terpenoid-quinone biosynthesis	2/11	3.009601e-02	2.238704e-01	0	0	8.608792e+00	3.015972e+01	GGCX;HPD
KEGG_2021_Human	Pyruvate metabolism	4/47	3.048819e-02	2.238704e-01	0	0	3.611753e+00	1.260652e+01	ADH4;ADH1A;ACOT12;ALDH7A1
KEGG_2021_Human	Butanoate metabolism	3/28	3.284301e-02	2.344626e-01	0	0	4.654183e+00	1.589877e+01	ACSM2A;ABAT;ACSM2B
KEGG_2021_Human	Coronavirus disease	11/232	3.418793e-02	2.374675e-01	0	0	1.941983e+00	6.555905e+00	C3;FGB;FGA;C5;C6;C9;FGG;RPL22L1;MASP2;F2;C2
KEGG_2021_Human	Arginine and proline metabolism	4/50	3.713536e-02	2.511523e-01	0	0	3.375683e+00	1.111675e+01	ALDH4A1;ARG1;ALDH7A1;CNDP1
KEGG_2021_Human	Chemical carcinogenesis	11/239	4.096467e-02	2.699467e-01	0	0	1.881677e+00	6.012042e+00	HSD11B1;CYP2A7;CYP2C8;CYP2A6;CCND1;GSTO1;NR1I3;EPHX1;CACNA1D;CYP2E1;CYP3A7
KEGG_2021_Human	Pertussis	5/76	4.311522e-02	2.770153e-01	0	0	2.735775e+00	8.600945e+00	C3;CXCL6;C5;C4BPA;C2
KEGG_2021_Human	Pyrimidine metabolism	4/56	5.273338e-02	3.305483e-01	0	0	2.985260e+00	8.784148e+00	DPYS;UMPS;UPB1;DHODH
KEGG_2021_Human	Peroxisome	5/82	5.647323e-02	3.455624e-01	0	0	2.521818e+00	7.247677e+00	PEX7;SCP2;HSD17B4;BAAT;HAO2
KEGG_2021_Human	Mineral absorption	4/60	6.482469e-02	3.802208e-01	0	0	2.771457e+00	7.582897e+00	SLC34A2;TF;ATP7B;SLC11A2
KEGG_2021_Human	African trypanosomiasis	3/37	6.608404e-02	3.802208e-01	0	0	3.420612e+00	9.293214e+00	PLCB4;APOA1;HPR
KEGG_2021_Human	Phenylalanine metabolism	2/17	6.740803e-02	3.802208e-01	0	0	5.163685e+00	1.392641e+01	PAH;HPD
KEGG_2021_Human	Glycerolipid metabolism	4/61	6.805509e-02	3.802208e-01	0	0	2.722695e+00	7.317073e+00	LIPC;PNPLA3;CEL;ALDH7A1
KEGG_2021_Human	Lysine degradation	4/63	7.476029e-02	4.087956e-01	0	0	2.630130e+00	6.821158e+00	SMYD2;BBOX1;ALDH7A1;DHTKD1
KEGG_2021_Human	Nicotine addiction	3/40	7.958597e-02	4.261166e-01	0	0	3.142780e+00	7.954117e+00	GABRP;GRIN2B;GRIN2D
KEGG_2021_Human	Cortisol synthesis and secretion	4/65	8.178593e-02	4.289589e-01	0	0	2.543634e+00	6.368369e+00	SCARB1;PLCB4;CACNA1D;AGT
KEGG_2021_Human	Ferroptosis	3/41	8.433258e-02	4.334695e-01	0	0	3.059918e+00	7.567138e+00	TF;SLC11A2;CP
KEGG_2021_Human	Fatty acid degradation	3/43	9.417638e-02	4.745751e-01	0	0	2.906624e+00	6.867148e+00	ADH4;ADH1A;ALDH7A1
KEGG_2021_Human	ABC transporters	3/45	1.044663e-01	5.163044e-01	0	0	2.767928e+00	6.252449e+00	ABCG5;ABCC2;ABCB4
KEGG_2021_Human	Mismatch repair	2/23	1.137376e-01	5.413068e-01	0	0	3.687210e+00	8.015483e+00	MSH3;MLH3
KEGG_2021_Human	Renin-angiotensin system	2/23	1.137376e-01	5.413068e-01	0	0	3.687210e+00	8.015483e+00	NLN;AGT
KEGG_2021_Human	Systemic lupus erythematosus	6/135	1.272728e-01	5.947109e-01	0	0	1.805099e+00	3.721071e+00	C3;C5;C6;C9;GRIN2B;C2
KEGG_2021_Human	Folate biosynthesis	2/26	1.392178e-01	6.197133e-01	0	0	3.225812e+00	6.360383e+00	PAH;GPHN
KEGG_2021_Human	RNA degradation	4/79	1.392245e-01	6.197133e-01	0	0	2.067332e+00	4.076092e+00	HSPA9;XRN2;PABPC1;HSPD1
KEGG_2021_Human	Phenylalanine, tyrosine and tryptophan biosynthesis	1/6	1.422688e-01	6.197133e-01	0	0	7.734127e+00	1.508183e+01	PAH
KEGG_2021_Human	Vitamin B6 metabolism	1/6	1.422688e-01	6.197133e-01	0	0	7.734127e+00	1.508183e+01	PNPO
KEGG_2021_Human	Glutamatergic synapse	5/114	1.618923e-01	6.934388e-01	0	0	1.778532e+00	3.238394e+00	PLCB4;CACNA1D;SLC38A3;GRIN2B;GRIN2D
KEGG_2021_Human	Linoleic acid metabolism	2/29	1.657737e-01	6.984234e-01	0	0	2.866946e+00	5.152281e+00	CYP2C8;CYP2E1
KEGG_2021_Human	Lipid and atherosclerosis	8/215	1.783047e-01	7.391019e-01	0	0	1.499859e+00	2.586149e+00	CYP2A7;CYP2C8;CYP2A6;PLCB4;APOA1;LBP;APOB;HSPD1
KEGG_2021_Human	RNA polymerase	2/31	1.839268e-01	7.503045e-01	0	0	2.668952e+00	4.519116e+00	POLR3B;POLR1C
KEGG_2021_Human	Neutrophil extracellular trap formation	7/189	2.022962e-01	7.972872e-01	0	0	1.491582e+00	2.383581e+00	C3;FGB;FGA;C5;CLCN5;PLCB4;FGG
KEGG_2021_Human	Fructose and mannose metabolism	2/33	2.023467e-01	7.972872e-01	0	0	2.496505e+00	3.988847e+00	SORD;KHK
KEGG_2021_Human	Platelet activation	5/124	2.047508e-01	7.972872e-01	0	0	1.628235e+00	2.582319e+00	FGB;FGA;PLCB4;FGG;F2
KEGG_2021_Human	Pentose and glucuronate interconversions	2/34	2.116341e-01	8.078381e-01	0	0	2.418365e+00	3.755471e+00	DCXR;SORD
KEGG_2021_Human	TGF-beta signaling pathway	4/94	2.137470e-01	8.078381e-01	0	0	1.721446e+00	2.656126e+00	TGIF1;INHBC;HAMP;INHBE
KEGG_2021_Human	Circadian entrainment	4/97	2.298198e-01	8.368023e-01	0	0	1.665658e+00	2.449283e+00	PLCB4;CACNA1D;GRIN2B;GRIN2D
KEGG_2021_Human	Aldosterone synthesis and secretion	4/98	2.352436e-01	8.368023e-01	0	0	1.647853e+00	2.384664e+00	SCARB1;PLCB4;CACNA1D;AGT
KEGG_2021_Human	Glycolysis / Gluconeogenesis	3/67	2.393878e-01	8.368023e-01	0	0	1.814399e+00	2.593992e+00	ADH4;ADH1A;ALDH7A1
KEGG_2021_Human	Long-term potentiation	3/67	2.393878e-01	8.368023e-01	0	0	1.814399e+00	2.593992e+00	PLCB4;GRIN2B;GRIN2D
KEGG_2021_Human	Taurine and hypotaurine metabolism	1/11	2.452641e-01	8.368023e-01	0	0	3.866071e+00	5.433453e+00	BAAT
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	4/100	2.461808e-01	8.368023e-01	0	0	1.613357e+00	2.261424e+00	DIAPH1;PLCB4;CCND1;AGT
KEGG_2021_Human	Progesterone-mediated oocyte maturation	4/100	2.461808e-01	8.368023e-01	0	0	1.613357e+00	2.261424e+00	SPDYE2;SPDYE1;SPDYE6;SPDYE5
KEGG_2021_Human	Amphetamine addiction	3/69	2.529384e-01	8.368023e-01	0	0	1.759236e+00	2.418262e+00	CACNA1D;GRIN2B;GRIN2D
KEGG_2021_Human	Renin secretion	3/69	2.529384e-01	8.368023e-01	0	0	1.759236e+00	2.418262e+00	PLCB4;CACNA1D;AGT
KEGG_2021_Human	Viral carcinogenesis	7/203	2.540364e-01	8.368023e-01	0	0	1.384036e+00	1.896514e+00	C3;POLB;GTF2H2C;CCND1;HPN;MDM2;SND1
KEGG_2021_Human	Pancreatic secretion	4/102	2.572272e-01	8.368023e-01	0	0	1.580268e+00	2.145681e+00	SLC12A2;CPB2;PLCB4;CEL
KEGG_2021_Human	Melanoma	3/72	2.734565e-01	8.784791e-01	0	0	1.682487e+00	2.181534e+00	CCND1;MDM2;MET
KEGG_2021_Human	Bladder cancer	2/41	2.773567e-01	8.800082e-01	0	0	1.983586e+00	2.543851e+00	CCND1;MDM2
KEGG_2021_Human	Non-homologous end-joining	1/13	2.829184e-01	8.867077e-01	0	0	3.221396e+00	4.067323e+00	PRKDC
KEGG_2021_Human	Porphyrin and chlorophyll metabolism	2/43	2.961592e-01	9.170231e-01	0	0	1.886631e+00	2.295763e+00	MMAB;CP
KEGG_2021_Human	Basal transcription factors	2/45	3.148871e-01	9.634044e-01	0	0	1.798696e+00	2.078468e+00	GTF2H2C;TAF15
KEGG_2021_Human	Serotonergic synapse	4/113	3.193841e-01	9.656672e-01	0	0	1.419986e+00	1.620716e+00	CYP2C8;PLCB4;CYP2D6;CACNA1D
KEGG_2021_Human	Carbohydrate digestion and absorption	2/47	3.335010e-01	9.851695e-01	0	0	1.718577e+00	1.887186e+00	PLCB4;CACNA1D
KEGG_2021_Human	Nucleotide excision repair	2/47	3.335010e-01	9.851695e-01	0	0	1.718577e+00	1.887186e+00	GTF2H2C;ERCC8
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	2/48	3.427541e-01	9.888982e-01	0	0	1.681131e+00	1.800057e+00	CHIT1;PGM3
KEGG_2021_Human	Valine, leucine and isoleucine degradation	2/48	3.427541e-01	9.888982e-01	0	0	1.681131e+00	1.800057e+00	ABAT;ALDH7A1
KEGG_2021_Human	Cocaine addiction	2/49	3.519658e-01	9.888982e-01	0	0	1.645277e+00	1.718033e+00	GRIN2B;GRIN2D
KEGG_2021_Human	Selenocompound metabolism	1/17	3.526950e-01	9.888982e-01	0	0	2.415551e+00	2.517370e+00	CTH
KEGG_2021_Human	Cushing syndrome	5/155	3.540025e-01	9.888982e-01	0	0	1.289667e+00	1.339256e+00	SCARB1;PLCB4;CCND1;CACNA1D;AGT
KEGG_2021_Human	Cysteine and methionine metabolism	2/50	3.611324e-01	9.945367e-01	0	0	1.610918e+00	1.640737e+00	CTH;MAT1A
KEGG_2021_Human	Thyroid hormone signaling pathway	4/121	3.653106e-01	9.945367e-01	0	0	1.322347e+00	1.331613e+00	PLCB4;CCND1;DIO1;MDM2
KEGG_2021_Human	Other glycan degradation	1/18	3.690533e-01	9.945367e-01	0	0	2.273343e+00	2.266100e+00	AGA
KEGG_2021_Human	Fanconi anemia pathway	2/54	3.972782e-01	9.945367e-01	0	0	1.486695e+00	1.372396e+00	FANCL;FANCC
KEGG_2021_Human	Steroid biosynthesis	1/20	4.005426e-01	9.945367e-01	0	0	2.033835e+00	1.860827e+00	CEL
KEGG_2021_Human	Oocyte meiosis	4/129	4.110901e-01	9.945367e-01	0	0	1.237206e+00	1.099805e+00	SPDYE2;SPDYE1;SPDYE6;SPDYE5
KEGG_2021_Human	Purine metabolism	4/129	4.110901e-01	9.945367e-01	0	0	1.237206e+00	1.099805e+00	ATIC;PPAT;ADK;HPRT1
KEGG_2021_Human	Legionellosis	2/57	4.237574e-01	9.945367e-01	0	0	1.405386e+00	1.206656e+00	C3;HSPD1
KEGG_2021_Human	Prostate cancer	3/97	4.448585e-01	9.945367e-01	0	0	1.233428e+00	9.990754e-01	CCND1;SRD5A2;MDM2
KEGG_2021_Human	Mannose type O-glycan biosynthesis	1/23	4.448598e-01	9.945367e-01	0	0	1.756223e+00	1.422534e+00	POMK
KEGG_2021_Human	Arachidonic acid metabolism	2/61	4.580962e-01	9.945367e-01	0	0	1.309836e+00	1.022558e+00	CYP2C8;CYP2E1
KEGG_2021_Human	Cytosolic DNA-sensing pathway	2/63	4.748162e-01	9.945367e-01	0	0	1.266760e+00	9.435177e-01	POLR3B;POLR1C
KEGG_2021_Human	Amoebiasis	3/102	4.776182e-01	9.945367e-01	0	0	1.170832e+00	8.651788e-01	PLCB4;ARG1;C9
KEGG_2021_Human	Chagas disease	3/102	4.776182e-01	9.945367e-01	0	0	1.170832e+00	8.651788e-01	C3;PLCB4;CALR
KEGG_2021_Human	GnRH secretion	2/64	4.830583e-01	9.945367e-01	0	0	1.246264e+00	9.068043e-01	PLCB4;CACNA1D
KEGG_2021_Human	Protein digestion and absorption	3/103	4.840631e-01	9.945367e-01	0	0	1.159064e+00	8.409472e-01	CPB2;COL11A1;COL10A1
KEGG_2021_Human	Spinocerebellar ataxia	4/143	4.891719e-01	9.945367e-01	0	0	1.111791e+00	7.949764e-01	PLCB4;GRIN2B;SPTBN2;GRIN2D
KEGG_2021_Human	Fatty acid elongation	1/27	4.989044e-01	9.945367e-01	0	0	1.485730e+00	1.033088e+00	THEM5
KEGG_2021_Human	Aminoacyl-tRNA biosynthesis	2/66	4.992999e-01	9.945367e-01	0	0	1.207194e+00	8.384548e-01	RARS2;NARS2
KEGG_2021_Human	RNA transport	5/186	5.069787e-01	9.945367e-01	0	0	1.067072e+00	7.248472e-01	RANBP2;NUP155;POP1;SMN1;PABPC1
KEGG_2021_Human	Phototransduction	1/28	5.115742e-01	9.945367e-01	0	0	1.430629e+00	9.588973e-01	SLC24A1
KEGG_2021_Human	Transcriptional misregulation in cancer	5/192	5.351275e-01	9.945367e-01	0	0	1.032513e+00	6.455792e-01	TAF15;EYA1;MDM2;ETV4;MET
KEGG_2021_Human	Ascorbate and aldarate metabolism	1/30	5.359625e-01	9.945367e-01	0	0	1.331828e+00	8.306493e-01	ALDH7A1
KEGG_2021_Human	Phagosome	4/152	5.370707e-01	9.945367e-01	0	0	1.043696e+00	6.487884e-01	C3;SCARB1;CANX;CALR
KEGG_2021_Human	Non-small cell lung cancer	2/72	5.460121e-01	9.945367e-01	0	0	1.103380e+00	6.676707e-01	CCND1;MET
KEGG_2021_Human	p53 signaling pathway	2/73	5.534959e-01	9.945367e-01	0	0	1.087783e+00	6.434247e-01	CCND1;MDM2
KEGG_2021_Human	Cellular senescence	4/156	5.576236e-01	9.945367e-01	0	0	1.016021e+00	5.934283e-01	CCND1;TRPV4;MDM2;CACNA1D
KEGG_2021_Human	Pathogenic Escherichia coli infection	5/197	5.580148e-01	9.945367e-01	0	0	1.005365e+00	5.864994e-01	SEC24A;CLDN2;F2;SEC24D;CLDN1
KEGG_2021_Human	Hepatitis C	4/157	5.626849e-01	9.945367e-01	0	0	1.009328e+00	5.803994e-01	SCARB1;CCND1;CLDN2;CLDN1
KEGG_2021_Human	Calcium signaling pathway	6/240	5.670720e-01	9.945367e-01	0	0	9.897230e-01	5.614392e-01	PLCB4;MST1;CACNA1D;PHKA2;MET;GRIN2D
KEGG_2021_Human	Glioma	2/75	5.682005e-01	9.945367e-01	0	0	1.057872e+00	5.979949e-01	CCND1;MDM2
KEGG_2021_Human	Base excision repair	1/33	5.702850e-01	9.945367e-01	0	0	1.206783e+00	6.777524e-01	POLB
KEGG_2021_Human	Chronic myeloid leukemia	2/76	5.754205e-01	9.945367e-01	0	0	1.043523e+00	5.767071e-01	CCND1;MDM2
KEGG_2021_Human	Propanoate metabolism	1/34	5.811532e-01	9.945367e-01	0	0	1.170154e+00	6.350903e-01	ABAT
KEGG_2021_Human	Growth hormone synthesis, secretion and action	3/119	5.814103e-01	9.945367e-01	0	0	9.983686e-01	5.414139e-01	PLCB4;CACNA1D;IGFALS
KEGG_2021_Human	Antigen processing and presentation	2/78	5.895952e-01	9.945367e-01	0	0	1.015957e+00	5.367494e-01	CANX;CALR
KEGG_2021_Human	Nicotinate and nicotinamide metabolism	1/35	5.917471e-01	9.945367e-01	0	0	1.135679e+00	5.958636e-01	ASPDH
KEGG_2021_Human	Wnt signaling pathway	4/166	6.067638e-01	9.945367e-01	0	0	9.528104e-01	4.760391e-01	MMP7;PLCB4;CCND1;NOTUM
KEGG_2021_Human	Cell cycle	3/124	6.093519e-01	9.945367e-01	0	0	9.568667e-01	4.739929e-01	CCND1;PRKDC;MDM2
KEGG_2021_Human	Thyroid cancer	1/37	6.121393e-01	9.945367e-01	0	0	1.072476e+00	5.263663e-01	CCND1
KEGG_2021_Human	Hepatocellular carcinoma	4/168	6.161837e-01	9.945367e-01	0	0	9.410934e-01	4.556869e-01	CCND1;TERC;GSTO1;MET
KEGG_2021_Human	Tight junction	4/169	6.208408e-01	9.945367e-01	0	0	9.353414e-01	4.458591e-01	CCND1;CACNA1D;CLDN2;CLDN1
KEGG_2021_Human	Neuroactive ligand-receptor interaction	8/341	6.328965e-01	9.945367e-01	0	0	9.262542e-01	4.237134e-01	C3;GABRP;C5;PLG;F2;GRIN2B;AGT;GRIN2D
KEGG_2021_Human	Colorectal cancer	2/86	6.427526e-01	9.945367e-01	0	0	9.188204e-01	4.061144e-01	CCND1;MSH3
KEGG_2021_Human	Insulin secretion	2/86	6.427526e-01	9.945367e-01	0	0	9.188204e-01	4.061144e-01	PLCB4;CACNA1D
KEGG_2021_Human	Homologous recombination	1/41	6.499241e-01	9.945367e-01	0	0	9.650298e-01	4.158310e-01	RBBP8
KEGG_2021_Human	Dopaminergic synapse	3/132	6.514036e-01	9.945367e-01	0	0	8.971556e-01	3.845441e-01	PLCB4;CACNA1D;GRIN2B
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	5/219	6.514183e-01	9.945367e-01	0	0	9.009813e-01	3.861636e-01	POLB;MMP7;CCND1;CANX;CALR
KEGG_2021_Human	Vascular smooth muscle contraction	3/133	6.564265e-01	9.945367e-01	0	0	8.902084e-01	3.747283e-01	PLCB4;CACNA1D;AGT
KEGG_2021_Human	Hypertrophic cardiomyopathy	2/90	6.672271e-01	9.945367e-01	0	0	8.768751e-01	3.548055e-01	CACNA1D;AGT
KEGG_2021_Human	Type I diabetes mellitus	1/43	6.674155e-01	9.945367e-01	0	0	9.189815e-01	3.715832e-01	HSPD1
KEGG_2021_Human	Tuberculosis	4/180	6.696762e-01	9.945367e-01	0	0	8.763836e-01	3.513956e-01	C3;HSPA9;LBP;HSPD1
KEGG_2021_Human	GnRH signaling pathway	2/93	6.846816e-01	9.945367e-01	0	0	8.478361e-01	3.211614e-01	PLCB4;CACNA1D
KEGG_2021_Human	Salivary secretion	2/93	6.846816e-01	9.945367e-01	0	0	8.478361e-01	3.211614e-01	SLC12A2;PLCB4
KEGG_2021_Human	Ubiquitin mediated proteolysis	3/140	6.901265e-01	9.945367e-01	0	0	8.444179e-01	3.131780e-01	FANCL;MDM2;ERCC8
KEGG_2021_Human	Prion disease	6/273	6.903436e-01	9.945367e-01	0	0	8.659116e-01	3.208772e-01	C5;C6;C9;CACNA1D;GRIN2B;GRIN2D
KEGG_2021_Human	Type II diabetes mellitus	1/46	6.920307e-01	9.945367e-01	0	0	8.575838e-01	3.156980e-01	CACNA1D
KEGG_2021_Human	Dilated cardiomyopathy	2/96	7.013792e-01	9.945367e-01	0	0	8.206506e-01	2.910902e-01	CACNA1D;AGT
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	3/143	7.037892e-01	9.945367e-01	0	0	8.261952e-01	2.902229e-01	POU5F1B;INHBC;INHBE
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	2/98	7.120984e-01	9.945367e-01	0	0	8.034708e-01	2.728098e-01	PLCB4;TRPV4
KEGG_2021_Human	Malaria	1/50	7.220457e-01	9.945367e-01	0	0	7.874150e-01	2.564350e-01	MET
KEGG_2021_Human	Vibrio cholerae infection	1/50	7.220457e-01	9.945367e-01	0	0	7.874150e-01	2.564350e-01	SLC12A2
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	2/100	7.224937e-01	9.945367e-01	0	0	7.869923e-01	2.558091e-01	CXCL6;CCL16
KEGG_2021_Human	Cell adhesion molecules	3/148	7.255310e-01	9.945367e-01	0	0	7.974997e-01	2.558789e-01	CDH3;CLDN2;CLDN1
KEGG_2021_Human	Phospholipase D signaling pathway	3/148	7.255310e-01	9.945367e-01	0	0	7.974997e-01	2.558789e-01	PLCB4;F2;AGT
KEGG_2021_Human	Retrograde endocannabinoid signaling	3/148	7.255310e-01	9.945367e-01	0	0	7.974997e-01	2.558789e-01	GABRP;PLCB4;CACNA1D
KEGG_2021_Human	Ovarian steroidogenesis	1/51	7.290816e-01	9.945367e-01	0	0	7.716270e-01	2.438107e-01	SCARB1
KEGG_2021_Human	Gastric cancer	3/149	7.297266e-01	9.945367e-01	0	0	7.919964e-01	2.495465e-01	CCND1;TERC;MET
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	3/150	7.338717e-01	9.945367e-01	0	0	7.865680e-01	2.433807e-01	PLCB4;CACNA1D;AGT
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	1/53	7.426246e-01	9.945367e-01	0	0	7.418727e-01	2.207551e-01	PLCB4
KEGG_2021_Human	Oxytocin signaling pathway	3/154	7.499523e-01	9.945367e-01	0	0	7.655735e-01	2.202905e-01	PLCB4;CCND1;CACNA1D
KEGG_2021_Human	Focal adhesion	4/201	7.504053e-01	9.945367e-01	0	0	7.821109e-01	2.245767e-01	VTN;DIAPH1;CCND1;MET
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	2/106	7.517933e-01	9.945367e-01	0	0	7.413595e-01	2.115054e-01	SLC34A2;PLCB4
