Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Taste transduction	33/86	7.107628e-05	1.996597e-03	0	0	2.485727e+00	2.374306e+01	HCN4;TAS2R20;PDE1C;PDE1B;TAS2R43;PDE1A;ADCY4;TAS2R46;CACNA1A;CACNA1C;P2RY4;SCN9A;P2RY1;TAS1R1;SCN3A;TAS2R50;GABRA1;GABBR1;TAS2R30;HTR1E;TAS2R31;TAS2R10;GABRA5;HTR3E;TAS2R13;TAS2R14;HTR3A;HTR3B;TAS2R19;SCNN1G;P2RX2;SCNN1B;GNB3
KEGG_2021_Human	Morphine addiction	34/91	1.036185e-04	2.668177e-03	0	0	2.381328e+00	2.184820e+01	PDE1C;PDE1B;PDE1A;PDE3B;ADCY4;CACNA1B;CACNA1A;ADCY2;GNAI1;ADCY5;GNG10;GNG3;GNG2;GNG5;GNG7;GNG8;PDE8B;GABRA1;GABBR1;SLC32A1;PRKCB;GABRA5;KCNJ9;PDE4D;PDE4C;PDE2A;GNG11;GABRG2;GABRG1;GNAO1;PDE3A;GNB3;GNB5;PDE7B
KEGG_2021_Human	Glutamatergic synapse	40/114	1.345112e-04	3.197228e-03	0	0	2.158904e+00	1.924418e+01	GRIA1;GRIA2;GRIK5;ITPR1;SLC1A2;GRIK3;ADCY4;CACNA1A;GRIK1;ADCY2;CACNA1C;GRIK2;SLC1A6;GNAI1;ADCY5;GNG10;GRIN2A;GNG3;PPP3R2;GNG2;GNG5;GRM6;GNG7;GNG8;HOMER3;SLC17A7;SLC17A8;GRIA3;GRIA4;PRKCB;HOMER2;PLA2G4B;TRPC1;PLA2G4C;GNG11;GNAO1;DLG4;GNB3;GNB5;SHANK3
KEGG_2021_Human	Insulin secretion	31/86	4.281379e-04	9.449615e-03	0	0	2.248755e+00	1.744149e+01	CAMK2B;RYR2;SNAP25;ADCYAP1R1;CAMK2A;ADCY4;ATP1A4;ATP1A3;ADCY2;ATP1A2;CACNA1C;ADCY5;INS;CCKAR;KCNMB1;KCNMB2;KCNMB4;KCNN1;FFAR1;KCNN3;CAMK2G;ABCC8;PRKCB;CCK;GCG;ATP1B2;GCK;ADCYAP1;FXYD2;KCNMA1;VAMP2
KEGG_2021_Human	Cholinergic synapse	38/113	5.142527e-04	9.789863e-03	0	0	2.022470e+00	1.531575e+01	CHRM2;CAMK2B;CHRNA3;CHRNA4;CHRM4;CHRM5;CHAT;CAMK2A;CACNA1B;ITPR1;ADCY4;CACNA1A;PIK3R2;ADCY2;CACNA1C;PIK3R1;GNAI1;ADCY5;GNG10;GNG3;GNG2;GNG5;GNG7;GNG8;CAMK2G;SLC18A3;CHRNB2;CHRNB4;PRKCB;GNG11;GNAO1;SLC5A7;KCNQ2;BCL2;KCNQ4;GNB3;KCNQ5;GNB5
KEGG_2021_Human	Aldosterone synthesis and secretion	34/98	5.233156e-04	9.789863e-03	0	0	2.119938e+00	1.601682e+01	CAMK2B;CALML5;NPR1;CAMK2A;ITPR1;ADCY4;ATP1A4;ATP1A3;ADCY2;ATP1A2;CALML4;CACNA1C;CACNA1H;CACNA1G;ADCY5;CACNA1I;CYP11A1;NPPA;CAMK2G;HSD3B2;PRKCB;PDE2A;ATP2B4;ATP2B3;ATP2B2;ATP1B2;POMC;NR4A1;CYP11B2;CYP21A2;AGTR1;PRKD1;CAMK1;KCNK3
KEGG_2021_Human	Cardiac muscle contraction	31/87	5.386009e-04	9.789863e-03	0	0	2.208460e+00	1.662205e+01	RYR2;ATP1A4;ATP1A3;ATP1A2;UQCR11;CACNA1C;COX6A2;COX7A1;SLC8A1;SLC8A2;CACNG7;CACNG2;CACNG3;COX8C;CACNA2D1;TPM2;TPM1;CACNA2D3;ATP1B2;COX6B2;TRDN;SLC8A3;CACNB2;CACNB4;ACTC1;MYL2;FXYD2;CASQ2;HRC;MYH6;MYH7
KEGG_2021_Human	Protein digestion and absorption	35/103	6.758840e-04	1.101219e-02	0	0	2.053918e+00	1.499255e+01	CELA3A;CELA3B;COL16A1;CPB1;ATP1A4;ATP1A3;SLC3A1;ATP1A2;SLC8A1;COL19A1;SLC8A2;COL28A1;CPA1;SLC6A19;CELA2A;COL24A1;COL25A1;CTRB2;COL23A1;CTRB1;ATP1B2;PGA3;PGA5;SLC8A3;CTRL;MEP1B;COL5A3;FXYD2;COL6A2;COL4A3;COL6A1;COL4A6;COL20A1;COL4A5;COL21A1
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	28/77	6.771251e-04	1.101219e-02	0	0	2.278990e+00	1.663128e+01	RYR2;LAMA2;ITGB3;ITGA2B;CACNA1C;SLC8A1;SLC8A2;CACNG7;SGCD;CDH2;SGCA;CTNNA3;DMD;CACNG2;CACNG3;SGCG;TCF7L1;ACTN3;ACTN2;CACNA2D1;CACNA2D3;SLC8A3;CACNB2;CACNB4;DES;ITGA10;ITGA8;ITGA7
KEGG_2021_Human	Salivary secretion	32/93	8.834171e-04	1.364879e-02	0	0	2.092707e+00	1.471532e+01	AMY2A;CALML5;AMY2B;ADCY4;ATP1A4;ITPR1;ATP1A3;ADRA1D;ADCY2;ADRB1;ATP1A2;CALML4;ADRB2;BEST2;ADRA1A;RYR3;PRH1;ADCY5;MUC7;PRKG2;NOS1;PRKG1;PRKCB;AMY1B;ATP2B4;ATP2B3;ATP2B2;ATP1B2;ADRB3;FXYD2;KCNMA1;VAMP2
KEGG_2021_Human	Serotonergic synapse	37/113	1.061247e-03	1.561549e-02	0	0	1.942726e+00	1.330439e+01	TPH2;TPH1;MAOB;CACNA1B;ITPR1;HTR2B;CACNA1A;CACNA1C;HTR2A;HTR4;GNAI1;ADCY5;PTGS1;GNG10;GNG3;HTR7;GNG2;GNG5;GNG7;GNG8;HTR1E;PRKCB;KCNJ9;HTR3E;PLA2G4B;TRPC1;PLA2G4C;HTR3A;HTR3B;HTR5A;GNG11;GNAO1;CYP2C8;GNB3;GNB5;RAF1;RAPGEF3
KEGG_2021_Human	Tyrosine metabolism	15/36	2.572187e-03	3.612753e-02	0	0	2.844486e+00	1.696167e+01	PNMT;AOC3;GOT1L1;AOC2;ADH1C;MAOB;ADH1B;ADH1A;TAT;MIF;ADH7;TPO;DCT;AOX1;HPD
KEGG_2021_Human	Gastric acid secretion	26/76	2.818492e-03	3.786583e-02	0	0	2.072713e+00	1.217004e+01	CAMK2B;KCNE2;CALML5;CAMK2A;ADCY4;ATP1A4;ITPR1;ATP1A3;ADCY2;ATP1A2;CALML4;GNAI1;MYLK;ADCY5;CA2;CAMK2G;KCNJ1;PRKCB;ATP1B2;SSTR2;ATP4B;ATP4A;CCKBR;SST;SLC26A7;KCNK2
KEGG_2021_Human	Nicotine addiction	16/40	3.082417e-03	3.886035e-02	0	0	2.655017e+00	1.535142e+01	GRIA1;CHRNB2;GRIA2;GABRA1;SLC32A1;CHRNA4;GABRA5;CACNA1B;CACNA1A;GABRG2;GABRG1;GRIN2A;SLC17A7;SLC17A8;GRIA3;GRIA4
KEGG_2021_Human	Renin secretion	24/69	3.144041e-03	3.886035e-02	0	0	2.125463e+00	1.224744e+01	ADCYAP1R1;CALML5;PDE1C;NPR1;PDE1B;PDE1A;PDE3B;ITPR1;ADRB1;CALML4;ADRB2;CACNA1C;GNAI1;AQP1;ADCY5;ADCYAP1;PPP3R2;ADRB3;NPPA;KCNMA1;AGTR1;PDE3A;PRKG2;CLCA4
KEGG_2021_Human	GABAergic synapse	29/89	3.781961e-03	4.494716e-02	0	0	1.926797e+00	1.074673e+01	ADCY4;CACNA1B;CACNA1A;ADCY2;CACNA1C;SLC6A1;GABARAP;GNAI1;ADCY5;GNG10;GNG3;GNG2;GNG5;GNG7;GNG8;GABRA1;GABARAPL1;GABBR1;SLC32A1;PRKCB;GABRA5;PLCL1;GNG11;GABRG2;GABRG1;GNAO1;GNB3;HAP1;GNB5
KEGG_2021_Human	Vascular smooth muscle contraction	40/133	3.981780e-03	4.556926e-02	0	0	1.715786e+00	9.481476e+00	CALML5;NPR1;PLA2G1B;NPR2;ITPR1;ADCY4;ADRA1D;ADCY2;CALML4;CACNA1C;PLA2G5;ADRA1A;MYLK;ADCY5;NPPB;NPPC;CALD1;KCNMB1;NPPA;KCNMB2;KCNMB4;PRKG1;PPP1R14A;PTGIR;PPP1R12A;AVPR1B;PRKCB;PLA2G2C;PLA2G4B;PLA2G4C;AVPR1A;ACTA2;ADORA2A;KCNMA1;AGTR1;RAF1;PPP1R12B;MYL9;PPP1R12C;RAMP1
KEGG_2021_Human	Dopaminergic synapse	39/132	6.143412e-03	6.779693e-02	0	0	1.672471e+00	8.516849e+00	GRIA1;CAMK2B;GRIA2;CALML5;MAOB;CAMK2A;CACNA1B;ITPR1;CACNA1A;CALML4;CACNA1C;GNAI1;ADCY5;ARNTL;GNG10;GRIN2A;GNG3;GNG2;GNG5;KIF5C;GNG7;KIF5A;GNG8;CAMK2G;GRIA3;SCN1A;GRIA4;PRKCB;KCNJ9;PPP2R3A;GNG11;GNAO1;MAPK10;MAPK11;GNAL;CALY;PPP2R2B;GNB3;GNB5
KEGG_2021_Human	Apelin signaling pathway	40/137	6.935643e-03	7.390047e-02	0	0	1.644617e+00	8.175526e+00	RYR1;HDAC4;RYR2;PRKAA2;CALML5;PDE3B;ITPR1;ADCY4;ADCY2;CALML4;SLC8A1;GABARAP;PRKAG3;RYR3;GNAI1;MYLK;SLC8A2;ADCY5;GNG10;GNG3;GNG2;GNG5;GNG7;GNG8;NOS1;GABARAPL1;MEF2C;PRKAB2;MEF2B;GNG11;KLF2;ACTA2;SLC8A3;MRAS;MYL2;AGTR1;GNB3;GNB5;PLIN1;RAF1
KEGG_2021_Human	Oxytocin signaling pathway	44/154	7.334836e-03	7.554881e-02	0	0	1.595576e+00	7.842446e+00	RYR1;CAMK2B;RYR2;PRKAA2;CALML5;NPR1;NPR2;CAMK2A;ITPR1;ADCY4;ADCY2;CALML4;CACNA1C;PRKAG3;RYR3;GNAI1;MYLK;ADCY5;CACNG7;RGS2;PPP3R2;NPPA;CACNG2;CACNG3;CAMK2G;MEF2C;PRKAB2;PPP1R12A;PRKCB;KCNJ9;CACNA2D1;PLA2G4B;PLA2G4C;CACNA2D3;NFATC1;NFATC4;GNAO1;CACNB2;CACNB4;CAMK1;RAF1;PPP1R12B;MYL9;PPP1R12C
KEGG_2021_Human	Long-term depression	20/60	1.121760e-02	1.118142e-01	0	0	1.991254e+00	8.941272e+00	RYR1;GRIA1;GNAZ;GRIA2;PPP1R17;GRID2;PRKCB;PLA2G4B;PLA2G4C;ITPR1;CACNA1A;IGF1;CRHR1;GNAI1;GNAO1;PRKG2;NOS1;RAF1;PRKG1;GRIA3
KEGG_2021_Human	ECM-receptor interaction	27/88	1.215563e-02	1.147853e-01	0	0	1.763512e+00	7.777022e+00	LAMA5;TNXB;LAMA2;ITGB3;LAMA4;ITGA2B;TNC;THBS4;THBS3;VTN;RELN;SV2B;SV2A;CHAD;TNR;CD36;LAMB2;LAMB4;FRAS1;COL6A2;ITGA10;COL4A3;COL6A1;COL4A6;ITGA8;COL4A5;ITGA7
KEGG_2021_Human	Focal adhesion	54/201	1.225862e-02	1.147853e-01	0	0	1.465592e+00	6.450841e+00	FLT4;ITGB3;ITGA2B;TNC;ILK;ARHGAP5;MYLK;TNR;PDGFRA;PPP1R12A;PRKCB;ACTN1;MYL7;MYL2;COL6A2;COL4A3;COL6A1;COL4A6;ITGA8;COL4A5;ITGA7;TLN1;RAF1;PPP1R12B;MYL9;PPP1R12C;VCL;SHC4;LAMA5;SHC2;TNXB;LAMA2;LAMA4;PXN;PIK3R2;PIK3R1;THBS4;THBS3;VTN;RELN;RAP1A;CHAD;FLNA;PIP5K1C;FLNC;PAK3;CAV3;CAV2;LAMB2;LAMB4;IGF1;MAPK10;ITGA10;BCL2
KEGG_2021_Human	Cortisol synthesis and secretion	21/65	1.387746e-02	1.261216e-01	0	0	1.900741e+00	8.130398e+00	HSD3B2;ADCY4;ITPR1;KCNA4;ADCY2;NR0B1;CACNA1C;CACNA1H;ADCY5;CACNA1G;CYP17A1;POMC;CACNA1I;NR4A1;CYP21A2;CYP11A1;CYP11B1;AGTR1;PDE8B;KCNK2;KCNK3
KEGG_2021_Human	Rap1 signaling pathway	55/210	1.912572e-02	1.688528e-01	0	0	1.415330e+00	5.600065e+00	CALML5;FLT4;ITGB3;CTNND1;ITGA2B;CALML4;FGF1;FGF2;FGF5;FGF7;FGF9;PDGFRA;PRKCB;MAGI2;NGF;TIAM1;MRAS;ADORA2A;KIT;EVL;PRKD1;TLN1;RAF1;RAPGEF3;LPAR1;ADCY4;PARD6G;PIK3R2;ADCY2;LPAR4;PIK3R1;EFNA5;RASGRP2;GNAI1;ADCY5;INS;GRIN2A;RAP1A;CNR1;P2RY1;KRIT1;RALGDS;FGF22;NGFR;ANGPT4;ANGPT1;IGF1;FGF17;GNAO1;FGF16;MAPK11;KITLG;FGFR2;FGF10;FGFR1
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	13/37	2.395030e-02	2.008703e-01	0	0	2.155587e+00	8.044166e+00	PRKCB;ATP1A4;ATP1A3;ATP1A2;PIK3R2;PIK3R1;ATP1B2;IGF1;INS;SCNN1G;FXYD2;SCNN1B;KCNJ1
KEGG_2021_Human	Axon guidance	48/182	2.405244e-02	2.008703e-01	0	0	1.428149e+00	5.323451e+00	EPHB6;CAMK2B;ROBO3;CAMK2A;SEMA3G;ILK;PARD6G;PIK3R2;SEMA3E;PIK3R1;EFNA5;NTN1;GNAI1;PPP3R2;ABLIM3;DPYSL5;CFL2;BOC;SLIT3;SLIT2;LRRC4C;PAK3;CAMK2G;PLXNA4;EPHA5;NTNG1;EPHA4;SEMA6C;EPHA7;EPHA6;SEMA6A;TRPC6;WNT5B;DCC;TRPC4;SEMA6D;TRPC1;UNC5D;L1CAM;GDF7;NFATC4;RGMA;FES;PLXNB3;RAF1;BMPR1B;MYL9;EPHA3
KEGG_2021_Human	Retrograde endocannabinoid signaling	40/148	2.543636e-02	2.062272e-01	0	0	1.476087e+00	5.419564e+00	GRIA1;GRIA2;NDUFA13;NDUFB8;NDUFA11;CACNA1B;ITPR1;ADCY4;CACNA1A;ADCY2;CACNA1C;GNAI1;ADCY5;RIMS1;GNG10;GNG3;GNG2;GNG5;CNR1;GNG7;GNG8;SLC17A7;SLC17A8;NDUFV2;GRIA3;GRIA4;GABRA1;NDUFA7;SLC32A1;PRKCB;GABRA5;KCNJ9;GNG11;GABRG2;GABRG1;GNAO1;MAPK10;MAPK11;GNB3;GNB5
KEGG_2021_Human	ABC transporters	15/45	2.602867e-02	2.062272e-01	0	0	1.990017e+00	7.260691e+00	ABCA1;ABCD2;ABCA5;ABCA6;ABCC8;ABCA3;ABCC5;ABCB5;ABCA9;ABCC9;ABCA8;ABCB11;ABCA10;ABCG4;ABCG2
KEGG_2021_Human	Steroid hormone biosynthesis	19/61	2.741247e-02	2.105750e-01	0	0	1.800935e+00	6.477526e+00	UGT2B11;HSD3B2;AKR1C1;UGT2B15;HSD17B3;UGT2B17;AKR1C2;HSD17B6;CYP3A4;CYP17A1;CYP21A2;CYP11A1;CYP11B2;HSD17B1;CYP11B1;CYP1A1;CYP2E1;UGT1A9;UGT1A7
KEGG_2021_Human	Ras signaling pathway	59/232	2.794037e-02	2.105750e-01	0	0	1.360117e+00	4.866068e+00	CALML5;FLT4;CALML4;FGF1;FGF2;FGF5;FGF7;HTR7;SYNGAP1;FGF9;PDGFRA;PRKCB;PLA2G4B;PLA2G4C;FLT3LG;NGF;TIAM1;MRAS;RASA4;KIT;RAF1;SHC4;SHC2;PLA2G1B;PIK3R2;PIK3R1;PLA2G5;EFNA5;RASGRP2;INS;GNG10;GRIN2A;GNG3;RAP1A;GNG2;GNG5;GNG7;NTF3;GNG8;PAK3;RALGDS;FGF22;NTRK1;NGFR;ANGPT4;ANGPT1;PLA2G2C;IGF1;GNG11;FGF17;MAPK10;FGF16;KITLG;GNB3;GNB5;RGL1;FGFR2;FGF10;FGFR1
KEGG_2021_Human	Ovarian steroidogenesis	16/51	3.829903e-02	2.776386e-01	0	0	1.819328e+00	5.935250e+00	LHCGR;HSD3B2;PLA2G4B;PLA2G4C;ADCY4;ADCY2;IGF1;BMP6;ADCY5;CYP17A1;INS;CYP11A1;FSHR;HSD17B1;CYP1A1;CGA
KEGG_2021_Human	Phenylalanine metabolism	7/17	3.863579e-02	2.776386e-01	0	0	2.783960e+00	9.057826e+00	AOC3;GOT1L1;AOC2;MAOB;TAT;MIF;HPD
KEGG_2021_Human	Retinol metabolism	20/68	4.322030e-02	3.035244e-01	0	0	1.658546e+00	5.210230e+00	UGT2B11;ADH1C;ADH1B;ADH1A;UGT2B15;UGT2B17;HSD17B6;ADH7;CYP3A4;CYP26B1;CYP2A6;CYP27C1;CYP2C8;ALDH1A1;CYP1A1;AOX1;RDH5;LRAT;UGT1A9;UGT1A7
KEGG_2021_Human	Bile secretion	25/90	4.973442e-02	3.415097e-01	0	0	1.531245e+00	4.595354e+00	AQP8;ADCY4;ATP1A4;ATP1A3;AQP4;ADCY2;ATP1A2;ABCB11;CYP3A4;SLC4A4;SLC4A5;AQP1;ADCY5;CA2;UGT1A9;UGT1A7;UGT2B11;SLC10A2;UGT2B15;NR1H4;UGT2B17;ATP1B2;SLC51A;FXYD2;ABCG2
KEGG_2021_Human	Glycosphingolipid biosynthesis	14/45	5.398257e-02	3.626221e-01	0	0	1.796874e+00	5.245244e+00	ST8SIA1;FUT5;FUT9;B3GALT1;GCNT2;ST3GAL5;ST8SIA5;B4GALNT1;ST3GAL6;A4GALT;ST6GALNAC3;A3GALT2;ST3GAL3;ST6GALNAC6
KEGG_2021_Human	Type II diabetes mellitus	14/46	6.375603e-02	4.191620e-01	0	0	1.740613e+00	4.791369e+00	ABCC8;ADIPOQ;CACNA1B;IRS4;CACNA1A;PIK3R2;CACNA1C;PIK3R1;SLC2A4;GCK;CACNA1G;INS;SOCS2;MAPK10
KEGG_2021_Human	Melanogenesis	27/101	6.525828e-02	4.201002e-01	0	0	1.452518e+00	3.964507e+00	CAMK2B;WNT2B;CALML5;CAMK2A;ADCY4;ADCY2;CALML4;GNAI1;ADCY5;WNT6;EDNRB;CAMK2G;TCF7L1;WNT5B;PRKCB;FZD4;FZD7;MITF;WNT9A;WNT16;GNAO1;POMC;KITLG;MC1R;DCT;KIT;RAF1
KEGG_2021_Human	Metabolism of xenobiotics by cytochrome P450	21/76	7.118073e-02	4.488744e-01	0	0	1.519543e+00	4.015442e+00	GSTM3;GSTM2;UGT2B11;GSTM1;ADH1C;ADH1B;ADH1A;AKR1C1;UGT2B15;UGT2B17;GSTT2;ADH7;CYP3A4;HPGDS;CYP2A6;CYP1A1;CYP2E1;UGT1A9;GSTT2B;UGT1A7;GSTM5
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	8/23	7.335010e-02	4.533036e-01	0	0	2.120977e+00	5.541076e+00	CA2;FXYD2;ATP1A4;ATP1A3;ATP1A2;ATP1B2;SLC4A4;AQP1
KEGG_2021_Human	Circadian rhythm	10/31	7.676840e-02	4.631471e-01	0	0	1.893961e+00	4.861726e+00	PER1;PRKAB2;PRKAA2;PER3;CRY2;RORA;RORB;NR1D1;PRKAG3;ARNTL
KEGG_2021_Human	GnRH secretion	18/64	7.794062e-02	4.631471e-01	0	0	1.557008e+00	3.973186e+00	GABBR1;PRKCB;TRPC4;KCNJ9;TRPC1;ITPR1;PIK3R2;CACNA1C;PIK3R1;CACNA1H;CACNA1G;CACNA1I;GPER1;KCNN1;GNRH1;KCNN3;RAF1;CGA
