Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2025	Cell-Cell Adhesion via Plasma-Membrane Adhesion Molecules (GO:0098742)	64/171	1.133941e-07	4.229852e-05	0	0	2.398417e+00	3.835644e+01	PTPRT;ROBO3;PTPRS;TENM3;PTPRM;PKD1;CDH8;TRO;CDH2;MPZ;HMCN2;HMCN1;KIRREL3;GRID2;DSCAM;UNC5D;CLDN11;CLDN5;MAG;MYOT;PALLD;CLDN8;CDH10;IL1RAPL1;CDH12;CDHR3;DSCAML1;CDH18;CDH19;CRB1;NLGN1;NRXN1;NEXN;UMOD;SLITRK2;CDH20;SLITRK1;SLITRK3;CDH23;SLITRK5;LRRC4C;PCDHA7;LRRC4B;CADM3;CADM4;CADM1;CADM2;CNTN6;L1CAM;IGSF11;SDK1;LRFN5;PCDHB2;CD209;PCDHB6;PLXNB3;CNTN2;FAT2;PCDHB5;DCHS1;PCDHB4;CNTN4;FAT4;ADGRL3
GO_Biological_Process_2025	Axonogenesis (GO:0007409)	72/200	1.166856e-07	4.229852e-05	0	0	2.257120e+00	3.603218e+01	EPHB6;RET;ROBO3;NRP2;GLI2;RPS6KA5;DPYSL5;KIF5C;POTEI;TUBB3;POTEJ;KIF5A;BOC;POTEE;TNR;NEFH;SCN1B;EPHA5;EPHA4;SEMA6C;EPHA7;EPHA6;SEMA6A;DSCAM;DCC;SEMA6D;APLP1;ANK3;UNC5D;ZDHHC17;ISL2;PALLD;MAP1B;ADGRB1;ULK2;EVL;DSCAML1;EPHA3;NLGN3;SPTBN4;BRSK1;ARHGEF25;NRXN1;NRXN3;SEMA3G;NEXN;SEMA3E;EFNA5;RELN;SLITRK2;SLITRK1;SLITRK4;PLEKHG4B;SLITRK3;SLITRK5;SLIT3;APBB1;SLIT2;PLXNA4;LGI1;CNTN6;L1CAM;S100B;DCLK1;POU4F2;KIAA1755;NFASC;CNTN1;CNTN2;CNTN4;CDK5R2;FGFR2
GO_Biological_Process_2025	Action Potential (GO:0001508)	33/68	1.393329e-07	4.662292e-05	0	0	3.768356e+00	5.948877e+01	KCNE1;KCNE2;KCNC1;CHRNA4;KCNE4;KCNA1;KCNA2;KCNA4;KCNA5;SLC4A3;CLN3;SCN11A;GPER1;SCN9A;KCNMB4;DMD;SCN3B;SCN3A;SCN1B;SCN1A;KCNH2;KCND1;KCND3;KCNB1;KCNIP2;ANK3;KCNS2;KCNQ2;SCN4A;SCN4B;KCNK2;KCNK4;SCN2B
GO_Biological_Process_2025	Nervous System Development (GO:0007399)	143/480	2.116615e-07	6.576624e-05	0	0	1.711003e+00	2.629518e+01	CHRM2;CNTFR;SH3GL3;MYT1L;ROGDI;ATN1;FGF1;CYP46A1;FGF5;FGF7;EDNRB;DPYSL4;CDH2;FGF9;DPYSL5;TNR;NRTN;CDON;KIRREL3;MEF2C;SERF1A;SRRM4;SZT2;RBFOX2;SEMA6A;RBFOX3;DSCAM;APLP1;TMOD2;SOX11;HPCAL4;POU3F3;OLFM1;ADGRB1;KCNQ2;HOXB2;TAGLN3;LY6H;NAIP;GPM6A;NUMBL;CHRNA3;C3ORF70;INTU;LPAR1;EFNA5;SNTG2;MOBP;NPTX1;NDUFV2;PLXNA4;GPM6B;FGF22;PRNP;TFAP2B;CNTN6;ZBTB16;PRG2;L1CAM;DCLK1;PHOX2B;FGF17;FGF16;SDK1;FGF14;PCDHB2;GDNF;PXMP2;PCDHB6;PLXNB3;PCDHB5;DCHS1;PCDHB4;FAT4;CNTN4;LRCH4;FGF13;FGF12;FGF11;FGF10;TENM1;PPP1R17;NRSN1;NCAN;GRIK1;VLDLR;LDB2;HAPLN4;PKD1;HAPLN2;CYP26B1;BOC;DNER;CHST8;MAMDC4;ACTL6B;GFRA1;NAV2;GFRA3;GFRA2;ZEB2;ADORA2A;NAV3;IL1RAPL2;DCX;EVL;HAP1;MAPT;DSCAML1;SHANK3;HDAC4;NLGN3;NLGN1;CTF1;NLGN2;NRXN1;NTN5;CRMP1;NRXN2;PTN;RELN;PTPRZ1;SLITRK1;ERBB4;ADAM23;NTF3;NOTO;SPOCK1;RXRG;LGI1;ARNT2;MPP2;GSN;MOG;LSAMP;S100B;NFASC;GLRB;MAB21L2;MDGA2;SCRG1;MDGA1;ADGRL3
GO_Biological_Process_2025	Inorganic Cation Transmembrane Transport (GO:0098662)	99/307	3.081200e-07	8.935481e-05	0	0	1.913310e+00	2.868582e+01	AQP8;SLC4A4;SLC8A1;SLC9C2;SLC8A2;SCN11A;SCN9A;SLC39A1;SCN1B;SCN1A;KCNH1;KCNH2;SLC6A19;KCNH5;SLC30A8;SLC6A17;SCARA5;SLC6A16;SLC6A15;CACNB2;SCNN1G;SCNN1D;SCNN1B;KCNQ2;SLC9A9;KCNQ4;KCNQ5;KCNE1;KCNE2;CACNA1A;CACNA1C;SLC30A10;LRRC55;CACNA1H;LRRC52;CACNA1G;GRIN2A;KCNN1;KCNN3;SCN3B;SCN3A;ASIC3;TRPV3;TRPV1;ATP4B;ATP4A;SLC6A7;FXYD2;KCNC1;SLC6A1;PKD1;RYR3;KCNT2;KCND1;TRPC6;KCND3;ABCC8;TRPC4;HTR3E;TRPC1;ABCC9;HTR3A;HTR3B;KCNMA1;SCN4A;SCN4B;ATP6V1B1;HCN4;SLC24A4;RNASEK;SLC24A3;KCNA1;KCNA2;ATP1A4;KCNA4;ATP1A3;KCNA5;ATP1A2;UCP3;SCN7A;MCOLN3;SLC12A4;KCNJ8;KCNB1;ATP2B4;OTOP2;OTOP3;TPCN2;SLC8A3;P2RX7;P2RX6;KCNS2;P2RX2;P2RX1;RHAG;KCNK2;SLC24A5;KCNK3;KCNK4
GO_Biological_Process_2025	Striated Muscle Contraction (GO:0006941)	27/55	1.414285e-06	3.735672e-04	0	0	3.849902e+00	5.185389e+01	RYR1;RYR2;SMPX;ATP1A2;RYR3;SLC8A1;CSRP3;DMD;SCN3B;SCN1B;KCNH2;MYBPC3;NANOS1;DTNA;STAC;TPM1;KLHL41;MYH3;MYL2;TNNT3;STAC2;CASQ2;TCAP;SCN4B;MYH6;MYH7;SCN2B
GO_Biological_Process_2025	Cardiac Muscle Cell Contraction (GO:0086003)	17/27	1.459918e-06	3.735672e-04	0	0	6.777928e+00	9.107590e+01	KCNE1;KCNE2;GSN;CACNA2D1;CACNA1C;CACNA1G;SCN11A;SCN9A;SCN7A;SCN4A;SCN3B;SCN3A;FGF12;SCN4B;SCN1B;SCN1A;SCN2B
GO_Biological_Process_2025	Sodium Ion Transmembrane Transport (GO:0035725)	37/87	1.576711e-06	3.810386e-04	0	0	2.957772e+00	3.951633e+01	HCN4;SLC24A4;SLC24A3;ATP1A4;ATP1A3;ATP1A2;SLC6A1;SLC4A4;SLC8A1;SLC9C2;SLC8A2;GRIN2A;SCN11A;SCN9A;SCN7A;SCN3B;ASIC3;SCN3A;SCN1B;SCN1A;SLC6A19;SLC6A17;SLC6A16;SLC6A15;ATP1B2;TPCN2;ATP4B;SLC8A3;SCNN1G;ATP4A;SLC6A7;SCNN1D;SCNN1B;FXYD2;SLC9A9;SCN4A;SCN4B
GO_Biological_Process_2025	Positive Regulation of Synaptic Transmission (GO:0050806)	36/84	1.743285e-06	3.991205e-04	0	0	2.997366e+00	3.974429e+01	CAMK2B;NLGN3;NLGN1;SLC24A4;NLGN2;TSHZ3;GRIK5;NRXN1;CAMK2A;ADRA1A;SLC8A2;CRHR2;INS;CACNG7;GRIN2A;RELN;BGLAP;GPER1;CCL2;CACNG2;CACNG3;CAMK2G;GRIA3;SLC18A3;LGI1;MPP2;SHISA7;NFATC4;SLC8A3;STX1B;ARC;MICU3;HAP1;SHANK3;RAPSN;VAMP2
GO_Biological_Process_2025	Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156)	28/59	2.143434e-06	4.661970e-04	0	0	3.606345e+00	4.707399e+01	PTPRT;ROBO3;TENM3;PTPRM;NEXN;PKD1;TRO;HMCN2;HMCN1;PCDHA7;KIRREL3;CADM3;CADM4;DSCAM;CADM1;CADM2;CNTN6;L1CAM;IGSF11;SDK1;MYOT;PALLD;PCDHB6;PLXNB3;CNTN2;FAT2;CNTN4;DSCAML1
GO_Biological_Process_2025	Monoatomic Cation Transmembrane Transport (GO:0098655)	95/304	2.476866e-06	5.130652e-04	0	0	1.825242e+00	2.356117e+01	KCNC1;SLC6A1;SLC4A4;PKD1;RYR3;SLC8A1;SLC9C2;SLC8A2;KCNT2;SCN11A;SCN9A;CNGA3;SLC39A1;SCN1B;SCN1A;KCNH1;KCNH2;SLC6A19;KCND1;KCNH5;SLC30A8;TRPC6;SLC6A17;SCARA5;SLC6A16;KCND3;ABCC8;TRPC4;SLC6A15;TRPC1;ABCC9;CACNB2;SCNN1G;SCNN1D;SCNN1B;KCNQ2;KCNMA1;SLC9A9;KCNQ4;KCNQ5;SCN4A;SCN4B;ATP6V1B1;CNGB1;HCN4;KCNE1;SLC24A4;RNASEK;KCNE2;SLC24A3;KCNA1;KCNA2;ATP1A4;KCNA4;CACNA1A;ATP1A3;KCNA5;ATP1A2;CACNA1C;SLC30A10;LRRC55;LRRC52;CACNA1G;GRIN2A;UCP3;KCNN1;SCN7A;KCNN3;SCN3B;SCN3A;ASIC3;MCOLN3;SLC12A4;KCNJ8;KCNB1;ATP2B4;TRPV3;TRPV1;OTOP2;OTOP3;TPCN2;ATP4B;SLC8A3;P2RX7;ATP4A;P2RX6;SLC6A7;KCNS2;P2RX2;FXYD2;P2RX1;KCNK2;SLC24A5;KCNK3;KCNK4
GO_Biological_Process_2025	Neuron Cell-Cell Adhesion (GO:0007158)	11/14	4.260631e-06	8.089970e-04	0	0	1.460359e+01	1.805894e+02	NLGN3;NLGN4Y;RET;NLGN1;NLGN2;NLGN4X;NRXN1;NRXN3;NRXN2;CNTN4;NCAM2
GO_Biological_Process_2025	Neuron Projection Guidance (GO:0097485)	49/132	4.333570e-06	8.089970e-04	0	0	2.361892e+00	2.916728e+01	EPHB6;RET;ROBO3;NRP2;GLI2;RPS6KA5;DPYSL5;KIF5C;TUBB3;KIF5A;BOC;TNR;SCN1B;EPHA5;EPHA4;SEMA6C;EPHA7;EPHA6;SEMA6A;DSCAM;DCC;SEMA6D;UNC5D;PALLD;EVL;DSCAML1;EPHA3;ARHGEF25;NRXN1;NRXN3;SEMA3G;NEXN;SEMA3E;EFNA5;RELN;PLEKHG4B;SLIT3;SLIT2;PLXNA4;LGI1;CNTN6;L1CAM;POU4F2;KIAA1755;NFASC;CNTN1;CNTN2;CNTN4;CDK5R2
GO_Biological_Process_2025	Sarcomere Organization (GO:0045214)	19/34	4.463432e-06	8.089970e-04	0	0	5.051162e+00	6.222825e+01	MYBPC3;MYOM1;MYBPC1;TPM1;LMOD2;CSRP3;CSRP2;MYH3;OBSCN;CSRP1;TNNT3;ANKRD1;CAPN3;TCAP;FLNC;CASQ1;MYOZ1;MYOZ2;MYH6
GO_Biological_Process_2025	Axon Guidance (GO:0007411)	54/152	6.643943e-06	1.156046e-03	0	0	2.205193e+00	2.628988e+01	EPHB6;RET;ROBO3;NRP2;PTPRM;GLI2;RPS6KA5;DPYSL5;KIF5C;TUBB3;KIF5A;BOC;TNR;SCN1B;EPHA5;EPHA4;SEMA6C;EPHA7;EPHA6;SEMA6A;DSCAM;DCC;SEMA6D;UNC5D;GAP43;PALLD;EVL;DSCAML1;EPHA3;ARHGEF25;NRXN1;NRXN3;SEMA3G;NEXN;SEMA3E;EFNA5;NTN1;RELN;PLEKHG4B;NCAM1;SLIT3;SLIT2;PLXNA4;LGI1;CNTN6;L1CAM;POU4F2;KIAA1755;NFASC;GDNF;CNTN1;CNTN2;CNTN4;CDK5R2
GO_Biological_Process_2025	Positive Regulation of Neuron Projection Development (GO:0010976)	39/99	7.914496e-06	1.324156e-03	0	0	2.597715e+00	3.051488e+01	ALK;RET;CAMK2B;NDRG4;TENM3;STMN2;VLDLR;PTN;INS;RAP1A;CUX2;RELN;FUT9;DPYSL3;DMD;APBB1;SCN1B;PACSIN1;NTRK1;ANKRD44;NTRK3;MAGI2;ZNF804A;ATP1B2;BMP5;ZDHHC15;TUBB2B;RIT2;FES;LRRC7;CAPRIN2;IL1RAPL1;PLXNB3;PRKD1;CAMK1;TOX;EPHA3;BMPR1A;DDR2
GO_Biological_Process_2025	Regulation of Trans-Synaptic Signaling (GO:0099177)	23/47	9.038396e-06	1.456186e-03	0	0	3.823268e+00	4.440355e+01	GRIA1;NLGN3;GRIA2;NLGN1;GRID2;NLGN2;NLGN4X;GRID1;GRIK5;CACNA1B;GRIK3;CACNA1A;GRIK1;NGF;CPLX3;ARC;RELN;NRG3;NTF3;LRRC4C;DLGAP2;GRIA3;GRIA4
GO_Biological_Process_2025	Potassium Ion Transport (GO:0006813)	46/127	1.758643e-05	2.732178e-03	0	0	2.270605e+00	2.485945e+01	HCN4;KCNE1;SLC24A4;KCNE2;SLC24A3;KCNC1;KCNA1;KCNA2;ATP1A4;KCNA4;ATP1A2;KCNA5;LRRC55;SLC9C2;LRRC52;KCNT2;KCNMB1;KCNMB4;KCNN1;SLC17A7;KCNN3;KCNH1;KCNH2;SLC12A4;KCNH5;KCND1;KCNJ8;ABCC8;KCND3;KCNB1;KCNIP2;ABCC9;KCNAB1;KCNAB3;ATP4B;ATP4A;KCNS2;KCNQ2;SLC9A9;KCNMA1;KCNQ4;KCNQ5;KCNK2;KCNK3;CNGB1;KCNK4
GO_Biological_Process_2025	Modulation of Chemical Synaptic Transmission (GO:0050804)	43/117	2.164171e-05	3.148834e-03	0	0	2.322572e+00	2.494648e+01	GRIA1;NLGN3;GRIA2;NLGN1;NLGN2;GRIK5;LRRK2;CAMK2A;CACNA1B;DYSF;GRIK3;CACNA1A;GRIK1;ATP1A2;SLC8A2;CPLX3;RIMS1;CLN3;RELN;GRM6;NTF3;TMEM108;KCNMB4;LRRC4C;DLGAP2;GRIA3;GRIA4;CHRNB2;LGI1;CHRNB4;MEF2C;GRID2;NLGN4X;GRID1;PLCL1;ADIPOQ;NGF;NPAS4;SLC8A3;ARC;NRG3;KCNK2;CNTNAP4
GO_Biological_Process_2025	Cardiac Muscle Contraction (GO:0060048)	18/34	2.171610e-05	3.148834e-03	0	0	4.484828e+00	4.815564e+01	KCNH2;MYBPC3;RYR2;KCNE1;GSN;TPM1;SLC8A1;CSRP3;MYL2;CASQ2;TCAP;DMD;SCN3B;SCN4B;SCN1B;MYH6;MYH7;SCN2B
GO_Biological_Process_2025	Inorganic Cation Import Across Plasma Membrane (GO:0098659)	37/97	3.107463e-05	4.360472e-03	0	0	2.463262e+00	2.556649e+01	HCN4;SLC24A4;KCNE2;AQP8;CACNA1B;ATP1A4;CACNA1A;ATP1A3;ATP1A2;CACNA1C;SLC6A1;SLC8A1;SLC9C2;CACNA1H;SLC8A2;CACNA1G;KCNJ1;KCNH2;SLC12A4;SLC30A8;KCNJ8;KCNJ9;CACNA2D1;ATP2B4;TRPV3;ABCC9;ATP1B2;TRPV1;SLC39A12;ATP4B;SLC8A3;SCNN1G;ATP4A;SCNN1D;SCNN1B;FXYD2;SLC9A9
GO_Biological_Process_2025	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	65/202	3.328213e-05	4.368964e-03	0	0	1.899369e+00	1.958342e+01	CHRM2;VIPR2;GPR26;ADRA1D;PTH1R;HTR4;AKAP12;GPER1;PALM;FFAR3;LHCGR;PTGIR;AVPR2;GLP2R;NPY1R;ADCYAP1;CORT;ADRB3;ADORA2A;ADGRB3;GPR161;FSHR;ADGRB1;RAPGEF3;PTGFR;GNAZ;ADCYAP1R1;GIPR;PTGER3;GPR88;LPAR1;ADCY4;OPRL1;ADCY2;AKAP6;ADRB2;CRHR1;GNAI1;CRHR2;ADCY5;ADGRG3;ADGRG4;GALR2;PRKAR2B;CPAMD8;S1PR1;S1PR3;GPHA2;PCDHA6;P2RY12;GABBR1;GPR12;HTR1E;GCGR;PDE2A;OR51E2;GCG;GNAO1;ADGRD1;MC1R;GNAL;RAMP1;ADGRL2;ADGRL3;GPR146
GO_Biological_Process_2025	Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012)	11/16	3.413496e-05	4.368964e-03	0	0	8.761057e+00	9.010912e+01	HCN4;CACNB2;CACNA2D1;ATP1A2;CACNA1C;SCN3B;SCN4B;SLC8A1;SCN1B;CACNA1G;SCN2B
GO_Biological_Process_2025	Regulation of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	13/21	3.414822e-05	4.368964e-03	0	0	6.473248e+00	6.657606e+01	KCNH2;KCNE1;KCNE2;CAV3;KCNE4;CACNA2D1;ANK2;KCNA5;NPPA;FLNA;SCN4B;SCN1B;SNTA1
GO_Biological_Process_2025	Regulation of Release of Sequestered Calcium Ion Into Cytosol by Sarcoplasmic Reticulum (GO:0010880)	14/24	4.336622e-05	5.389802e-03	0	0	5.577645e+00	5.603207e+01	RYR2;GSTM2;PDE4D;ANK2;ATP1A2;CACNA1C;SLC8A1;TRDN;DHRS7C;CASQ2;HRC;DMD;CASQ1;CLIC2
GO_Biological_Process_2025	Regulation of Cytosolic Calcium Ion Concentration (GO:0051480)	18/36	5.902255e-05	7.131892e-03	0	0	3.986014e+00	3.881417e+01	RYR1;RYR2;TRPC6;CAV3;CAV2;TMEM178A;TRPC4;TRPC1;ITPR1;ATP2B4;ATP2B3;SLC8A2;CLN3;PLN;GPER1;CDH23;HRC;TUNAR
GO_Biological_Process_2025	Sodium Ion Export Across Plasma Membrane (GO:0036376)	9/12	6.471706e-05	7.355009e-03	0	0	1.194244e+01	1.151906e+02	ATP4B;ATP4A;FXYD2;ATP1A4;ATP1A3;ATP1A2;ATP1B2;SLC4A4;SLC8A1
GO_Biological_Process_2025	Cellular Response to Caffeine (GO:0071313)	6/6	6.594146e-05	7.355009e-03	0	0	9.586800e+04	9.228966e+05	RYR1;RYR2;GSTM2;CASQ2;RYR3;SLC8A1
GO_Biological_Process_2025	Response to Caffeine (GO:0031000)	6/6	6.594146e-05	7.355009e-03	0	0	9.586800e+04	9.228966e+05	RYR1;RYR2;GSTM2;CASQ2;RYR3;SLC8A1
GO_Biological_Process_2025	Intracellular Sodium Ion Homeostasis (GO:0006883)	11/17	7.907111e-05	8.209923e-03	0	0	7.300424e+00	6.895369e+01	ATP4B;ATP4A;SCNN1G;SCNN1D;FXYD2;SCNN1B;ATP1A4;ATP1A3;ATP1A2;ATP1B2;SLC8A1
GO_Biological_Process_2025	Membrane Depolarization During Action Potential (GO:0086010)	11/17	7.907111e-05	8.209923e-03	0	0	7.300424e+00	6.895369e+01	HCN4;KCNH2;SCN11A;CACNA1C;SCN3B;SCN3A;SCN4B;SLC8A1;SCN1B;SCN1A;SCN2B
GO_Biological_Process_2025	Sodium Ion Homeostasis (GO:0055078)	14/25	8.031686e-05	8.209923e-03	0	0	5.070269e+00	4.781025e+01	CYP4A11;ATP1A4;ATP1A3;ATP1A2;ATP1B2;SLC8A1;ATP4B;ATP4A;SCNN1G;SCNN1D;CYP11B2;FXYD2;SCNN1B;SCN7A
GO_Biological_Process_2025	Potassium Ion Transmembrane Transport (GO:0071805)	46/134	8.115556e-05	8.209923e-03	0	0	2.089069e+00	1.967723e+01	HCN4;KCNE1;SLC24A4;KCNE2;SLC24A3;KCNC1;KCNE4;KCNA1;KCNA2;ATP1A4;ATP1A3;KCNA4;ATP1A2;KCNA5;LRRC55;SLC9C2;LRRC52;KCNT2;KCNN1;KCNN3;KCNJ1;KCNH1;KCNH2;SLC12A4;KCNH5;KCND1;KCNIP1;KCNJ8;ABCC8;KCND3;KCNB1;KCNJ9;ABCC9;ATP1B2;ATP4B;ATP4A;KCNS2;FXYD2;KCNQ2;SLC9A9;KCNMA1;KCNQ4;KCNQ5;KCNK2;KCNK3;KCNK4
GO_Biological_Process_2025	Cellular Response to Purine-Containing Compound (GO:0071415)	7/8	8.734117e-05	8.442980e-03	0	0	2.785529e+01	2.603269e+02	RYR1;RYR2;GSTM2;P2RY1;CASQ2;RYR3;SLC8A1
GO_Biological_Process_2025	Postsynaptic Density Organization (GO:0097106)	7/8	8.734117e-05	8.442980e-03	0	0	2.785529e+01	2.603269e+02	NLGN1;NLGN2;RELN;NRXN1;TMEM108;NRXN2;SHANK3
GO_Biological_Process_2025	Modulation of Excitatory Postsynaptic Potential (GO:0098815)	16/31	9.312571e-05	8.566118e-03	0	0	4.250424e+00	3.945057e+01	NLGN3;NLGN1;NLGN2;NLGN4X;LRRK2;NRXN1;SLC8A2;TMEM25;SLC8A3;RIMS1;STX1B;GRIN2A;CUX2;RELN;TMEM108;SHANK3
