Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Inflammatory Response	25/200	9.983238e-01	9.999960e-01	0	0	5.648165e-01	9.475660e-04	ITGB3;LPAR1;SLC1A2;SLC4A4;SLC7A2;BEST1;IL18RAP;KCNMB2;STAB1;CCL2;SCN1B;ABCA1;GABBR1;PTGIR;IL1R1;PCDH7;TACR3;TACR1;EMP3;OSMR;P2RX7;RAF1;VIP;TLR3;IL18R1
MSigDB_Hallmark_2020	Myc Targets V2	4/58	9.986584e-01	9.999960e-01	0	0	2.935678e-01	3.941118e-04	NOP2;PPAN;MAP3K6;IPO4
MSigDB_Hallmark_2020	Complement	24/200	9.991401e-01	9.999960e-01	0	0	5.389740e-01	4.636809e-04	DGKG;CFH;C1S;ACTN2;C1R;KCNIP2;KCNIP3;APOA4;HPCAL4;CP;CLU;ADRA2B;F8;GNG2;CSRP1;CA2;S100A13;TIMP2;SCG3;CD36;ZFPM2;RAF1;KLKB1;CFB
MSigDB_Hallmark_2020	TGF-beta Signaling	3/54	9.994324e-01	9.999960e-01	0	0	2.331133e-01	1.323516e-04	CDKN1C;WWTR1;BMPR1A
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	21/200	9.999090e-01	9.999960e-01	0	0	4.632627e-01	4.213992e-05	ABCA1;GADD45B;CEBPD;GFPT2;TNC;TRAF1;CFLAR;GEM;PNRC1;KLF2;RHOB;PER1;NR4A1;ZFP36;NR4A3;NFIL3;DNAJB4;KLF9;CCL2;DENND5A;PTX3
MSigDB_Hallmark_2020	Mitotic Spindle	17/199	9.999929e-01	9.999960e-01	0	0	3.684021e-01	2.630733e-06	GSN;PLEKHG2;PXN;ARHGAP29;SORBS2;ARHGAP5;KLC1;PKD2;TIAM1;CCDC88A;ARHGAP10;CLIP1;PALLD;CDC42EP2;FLNA;WASF1;VCL
MSigDB_Hallmark_2020	Interferon Gamma Response	15/200	9.999948e-01	9.999960e-01	0	0	3.195691e-01	1.647199e-06	RNF31;EIF4E3;CFH;C1S;C1R;P2RY14;FGL2;IFI30;KLRK1;PSMA2;IRF4;SSPN;ST3GAL5;CCL2;CFB
MSigDB_Hallmark_2020	p53 Pathway	15/200	9.999948e-01	9.999960e-01	0	0	3.195691e-01	1.647199e-06	TSPYL2;RRAD;ZBTB16;ABCC5;AK1;IFI30;PTPN14;LDHB;STOM;TAX1BP3;CTSF;NUPR1;FGF13;RALGDS;PHLDA3
MSigDB_Hallmark_2020	Allograft Rejection	15/200	9.999948e-01	9.999960e-01	0	0	3.195691e-01	1.647199e-06	CCL13;CCL11;PRKCB;KRT1;CARTPT;CFP;HDAC9;IL18RAP;IRF4;STAB1;FLNA;CCL2;APBB1;ELANE;TLR3
MSigDB_Hallmark_2020	Glycolysis	14/200	9.999950e-01	9.999960e-01	0	0	2.965682e-01	1.487951e-06	CITED2;SDC2;GPR87;B3GAT1;MIF;VLDLR;ENO2;CACNA1H;DCN;GYS2;DPYSL4;ANGPTL4;ALDOA;PPFIA4
MSigDB_Hallmark_2020	Protein Secretion	4/96	9.999950e-01	9.999960e-01	0	0	1.719004e-01	8.614116e-07	ABCA1;CAV2;SSPN;ATP6V1B1
MSigDB_Hallmark_2020	mTORC1 Signaling	12/200	9.999950e-01	9.999960e-01	0	0	2.513397e-01	1.248090e-06	MLLT11;FKBP2;NFIL3;IGFBP5;IFRD1;FGL2;ASNS;VLDLR;NUPR1;IFI30;CFP;ALDOA
MSigDB_Hallmark_2020	Oxidative Phosphorylation	9/200	9.999950e-01	9.999960e-01	0	0	1.853701e-01	9.198505e-07	BCKDHA;LDHB;NDUFB8;NDUFA7;MAOB;ETFDH;UQCR11;NDUFV2;SLC25A4
MSigDB_Hallmark_2020	Myc Targets V1	8/200	9.999950e-01	9.999960e-01	0	0	1.638640e-01	8.131282e-07	EIF4A1;PSMA6;PSMA1;PSMA2;PCBP1;IFRD1;SRSF1;RPS10
MSigDB_Hallmark_2020	G2-M Checkpoint	7/200	9.999950e-01	9.999960e-01	0	0	1.425935e-01	7.075791e-07	MEIS1;RPS6KA5;SRSF1;DMD;FOXN3;EFNA5;MEIS2
MSigDB_Hallmark_2020	E2F Targets	4/200	9.999950e-01	9.999960e-01	0	0	8.015969e-02	3.977692e-07	PAN2;RAD50;SRSF1;LUC7L3
MSigDB_Hallmark_2020	DNA Repair	7/150	9.999954e-01	9.999960e-01	0	0	1.930610e-01	8.787525e-07	POLD4;POLR3GL;NPR2;TAF10;BOLA2;AK1;SUPT4H1
MSigDB_Hallmark_2020	Unfolded Protein Response	4/113	9.999958e-01	9.999960e-01	0	0	1.449349e-01	6.064400e-07	TSPYL2;EIF4A1;ASNS;CCL2
MSigDB_Hallmark_2020	Interferon Alpha Response	3/97	9.999960e-01	9.999960e-01	0	0	1.261349e-01	5.104781e-07	RNF31;C1S;IFI30
