Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Apical Surface	1/44	8.797510e-01	9.999334e-01	0	0	4.715129e-01	6.040852e-02	ADAM10
MSigDB_Hallmark_2020	Reactive Oxygen Species Pathway	1/49	9.055036e-01	9.999334e-01	0	0	4.222859e-01	4.191778e-02	SCAF4
MSigDB_Hallmark_2020	IL-2/STAT5 Signaling	6/199	9.100464e-01	9.999334e-01	0	0	6.286923e-01	5.926033e-02	RABGAP1L;NCOA3;SNX14;HUWE1;UMPS;ETV4
MSigDB_Hallmark_2020	p53 Pathway	6/200	9.123905e-01	9.999334e-01	0	0	6.254185e-01	5.734289e-02	MDM2;DNTTIP2;NOL8;WWP1;ERCC5;PPM1D
MSigDB_Hallmark_2020	Apoptosis	4/161	9.477820e-01	9.999334e-01	0	0	5.151129e-01	2.762592e-02	DIABLO;PRF1;XIAP;PTK2
MSigDB_Hallmark_2020	Adipogenesis	5/200	9.609548e-01	9.999334e-01	0	0	5.179268e-01	2.062794e-02	PTCD3;CHUK;AK2;TANK;GPHN
MSigDB_Hallmark_2020	Complement	5/200	9.609548e-01	9.999334e-01	0	0	5.179268e-01	2.062794e-02	KIF2A;ADAM9;LTA4H;CD46;HSPA1A
MSigDB_Hallmark_2020	Xenobiotic Metabolism	5/200	9.609548e-01	9.999334e-01	0	0	5.179268e-01	2.062794e-02	MTHFD1;NPC1;HPRT1;GART;PTS
MSigDB_Hallmark_2020	Allograft Rejection	5/200	9.609548e-01	9.999334e-01	0	0	5.179268e-01	2.062794e-02	RPS19;GLMN;PRF1;RPL9;EIF3A
MSigDB_Hallmark_2020	Cholesterol Homeostasis	1/74	9.717060e-01	9.999334e-01	0	0	2.773023e-01	7.959117e-03	ATXN2
MSigDB_Hallmark_2020	IL-6/JAK/STAT3 Signaling	1/87	9.848953e-01	9.999334e-01	0	0	2.352234e-01	3.580090e-03	CBL
MSigDB_Hallmark_2020	Hypoxia	4/200	9.859524e-01	9.999334e-01	0	0	4.117647e-01	5.825318e-03	LDHA;ZNF292;HEXA;ATP7A
MSigDB_Hallmark_2020	KRAS Signaling Up	4/200	9.859524e-01	9.999334e-01	0	0	4.117647e-01	5.825318e-03	RABGAP1L;CBL;EVI5;ETV4
MSigDB_Hallmark_2020	Coagulation	2/138	9.899388e-01	9.999334e-01	0	0	2.970212e-01	3.003530e-03	ADAM9;LTA4H
MSigDB_Hallmark_2020	Interferon Alpha Response	1/97	9.906818e-01	9.999334e-01	0	0	2.106099e-01	1.971702e-03	PNPT1
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	3/200	9.961823e-01	9.999334e-01	0	0	3.069114e-01	1.173935e-03	TGIF1;NFAT5;TANK
MSigDB_Hallmark_2020	Interferon Gamma Response	3/200	9.961823e-01	9.999334e-01	0	0	3.069114e-01	1.173935e-03	RNF213;PNPT1;NCOA3
MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	3/200	9.961823e-01	9.999334e-01	0	0	3.069114e-01	1.173935e-03	MCM7;COL11A1;CTHRC1
MSigDB_Hallmark_2020	Estrogen Response Early	2/200	9.993028e-01	9.999334e-01	0	0	2.033462e-01	1.418275e-04	RBBP8;MED13L
MSigDB_Hallmark_2020	Estrogen Response Late	2/200	9.993028e-01	9.999334e-01	0	0	2.033462e-01	1.418275e-04	RBBP8;HPRT1
MSigDB_Hallmark_2020	Inflammatory Response	2/200	9.993028e-01	9.999334e-01	0	0	2.033462e-01	1.418275e-04	SLC11A2;ATP2C1
MSigDB_Hallmark_2020	heme Metabolism	1/200	9.999334e-01	9.999334e-01	0	0	1.010490e-01	6.725872e-06	SLC11A2
