Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Aldosterone synthesis and secretion	9/98	7.439775e-02	9.999924e-01	0	0	1.819260e+00	4.727037e+00	POMC;GNA11;ATP1A2;CAMK1;CALM1;CAMK2G;CACNA1H;KCNK3;ADCY5
KEGG_2021_Human	Insulin secretion	8/86	8.425742e-02	9.999924e-01	0	0	1.844492e+00	4.563049e+00	ADCYAP1R1;GNA11;KCNMB1;KCNMA1;ATP1A2;CAMK2G;VAMP2;ADCY5
KEGG_2021_Human	Dopaminergic synapse	11/132	9.036229e-02	9.999924e-01	0	0	1.635842e+00	3.932447e+00	GNG10;GNAL;GNG2;CALY;GNG5;GNG7;GNG8;CALM1;CAMK2G;GNAI1;ADCY5
KEGG_2021_Human	Parkinson disease	18/249	1.111100e-01	9.999924e-01	0	0	1.403347e+00	3.083484e+00	NDUFA13;NDUFB8;NDUFA7;NDUFA11;UQCR11;KLC1;GNAI1;ADCY5;PSMD9;PSMA6;UCHL1;GNAL;ADORA2A;NDUFS7;PSMA2;CALM1;NDUFV2;CAMK2G
KEGG_2021_Human	Insulin resistance	9/108	1.177004e-01	9.999924e-01	0	0	1.634629e+00	3.497472e+00	MLXIP;PRKAB2;PPP1R3E;NR1H2;PPP1R3D;PIK3R2;PYGM;SLC2A4;CPT1B
KEGG_2021_Human	Cushing syndrome	12/155	1.194756e-01	9.999924e-01	0	0	1.509686e+00	3.207545e+00	FZD1;POMC;WNT6;CDKN2C;FZD7;GNA11;WNT9A;CAMK2G;CACNA1H;GNAI1;KCNK3;ADCY5
KEGG_2021_Human	Serotonergic synapse	9/113	1.435897e-01	9.999924e-01	0	0	1.555628e+00	3.019155e+00	GNG10;GNG2;GNG5;PLA2G4B;GNG7;GNG8;GNAI1;ADCY5;PTGS1
KEGG_2021_Human	Regulation of lipolysis in adipocytes	5/55	1.641333e-01	9.999924e-01	0	0	1.795913e+00	3.245351e+00	PTGER3;PIK3R2;GNAI1;ADCY5;PTGS1
KEGG_2021_Human	Axon guidance	13/182	1.670833e-01	9.999924e-01	0	0	1.383289e+00	2.475068e+00	EPHA7;SEMA3B;ILK;PIK3R2;NTN1;GNAI1;NFATC4;RGMA;RRAS;BOC;PLXNB3;MYL9;CAMK2G
KEGG_2021_Human	Ras signaling pathway	16/232	1.680544e-01	9.999924e-01	0	0	1.332551e+00	2.376561e+00	RAB5C;BAD;PLA2G4B;FLT3LG;PIK3R2;FOXO4;RASSF1;GNG10;KITLG;GNG2;RRAS;GNG5;GNG7;GNG8;CALM1;RALGDS
KEGG_2021_Human	Insulin signaling pathway	10/137	1.887783e-01	9.999924e-01	0	0	1.415067e+00	2.359174e+00	PPP1R3F;PRKAB2;BAD;PPP1R3E;MKNK1;PPP1R3D;PIK3R2;PYGM;SLC2A4;CALM1
KEGG_2021_Human	Gastric acid secretion	6/76	2.128683e-01	9.999924e-01	0	0	1.539187e+00	2.381248e+00	ATP1A2;CALM1;CAMK2G;GNAI1;MYLK;ADCY5
KEGG_2021_Human	GnRH signaling pathway	7/93	2.207936e-01	9.999924e-01	0	0	1.461783e+00	2.208063e+00	MAPK7;PLA2G4B;GNA11;MAP2K7;CALM1;CAMK2G;ADCY5
KEGG_2021_Human	Human immunodeficiency virus 1 infection	14/212	2.322446e-01	9.999924e-01	0	0	1.270761e+00	1.855266e+00	BAD;PXN;PIK3R2;GNAI1;NFATC4;GNG10;GNG2;GNG5;GNA11;GNG7;GNG8;TAB1;CALM1;MAP2K7
KEGG_2021_Human	Relaxin signaling pathway	9/129	2.427959e-01	9.999924e-01	0	0	1.347066e+00	1.906818e+00	GNG10;GNG2;GNG5;GNG7;GNG8;PIK3R2;MAP2K7;GNAI1;ADCY5
KEGG_2021_Human	SNARE interactions in vesicular transport	3/33	2.524294e-01	9.999924e-01	0	0	1.794402e+00	2.470216e+00	VAMP1;BET1L;VAMP2
KEGG_2021_Human	Cortisol synthesis and secretion	5/65	2.592380e-01	9.999924e-01	0	0	1.495802e+00	2.019345e+00	POMC;GNA11;CACNA1H;KCNK3;ADCY5
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	10/150	2.702313e-01	9.999924e-01	0	0	1.282781e+00	1.678489e+00	CACNB1;PLN;TPM2;SCN7A;ATP1A2;CALM1;CAMK2G;GNAI1;SLC8A2;ADCY5
KEGG_2021_Human	Oxidative phosphorylation	9/133	2.707153e-01	9.999924e-01	0	0	1.303335e+00	1.703052e+00	NDUFA13;NDUFB8;NDUFA7;ATP6V1G2;NDUFA11;NDUFS7;UQCR11;NDUFV2;ATP6V0E2
KEGG_2021_Human	Calcium signaling pathway	15/240	2.885853e-01	9.999924e-01	0	0	1.197569e+00	1.488296e+00	PTGER3;TACR2;CACNA1H;MYLK;SLC8A2;GNAL;PLN;GDNF;ADORA2A;GNA11;CASQ2;CAMK1;CALM1;PLCD4;CAMK2G
KEGG_2021_Human	Proteoglycans in cancer	13/205	2.891373e-01	9.999924e-01	0	0	1.216091e+00	1.508991e+00	FZD1;FZD7;PXN;TWIST2;HSPB2;PIK3R2;WNT9A;WNT6;RRAS;FLNC;PPP1R12B;PPP1R12C;CAMK2G
KEGG_2021_Human	Neurotrophin signaling pathway	8/119	2.935178e-01	9.999924e-01	0	0	1.293862e+00	1.586038e+00	MAPK7;BAD;PSEN2;PIK3R2;MAP2K7;CALM1;CAMK2G;SH2B1
KEGG_2021_Human	Adipocytokine signaling pathway	5/69	3.004444e-01	9.999924e-01	0	0	1.402017e+00	1.685915e+00	POMC;PRKAB2;ACSBG1;SLC2A4;CPT1B
KEGG_2021_Human	Renin secretion	5/69	3.004444e-01	9.999924e-01	0	0	1.402017e+00	1.685915e+00	ADCYAP1R1;KCNMA1;CALM1;GNAI1;ADCY5
KEGG_2021_Human	Human cytomegalovirus infection	14/225	3.031156e-01	9.999924e-01	0	0	1.191641e+00	1.422392e+00	IL10RB;PTGER3;PXN;PIK3R2;GNAI1;NFATC4;ADCY5;GNG10;GNG2;GNG5;GNA11;GNG7;GNG8;CALM1
KEGG_2021_Human	Non-alcoholic fatty liver disease	10/155	3.041454e-01	9.999924e-01	0	0	1.238218e+00	1.473788e+00	MLXIP;NDUFA13;PRKAB2;NDUFB8;NDUFA7;NDUFA11;NDUFS7;PIK3R2;UQCR11;NDUFV2
KEGG_2021_Human	Cardiac muscle contraction	6/87	3.117556e-01	9.999924e-01	0	0	1.329386e+00	1.549448e+00	CACNB1;TPM2;CASQ2;ATP1A2;UQCR11;SLC8A2
KEGG_2021_Human	Thermogenesis	14/232	3.435857e-01	9.999924e-01	0	0	1.152946e+00	1.231714e+00	SMARCE1;PRKAB2;NDUFA13;NDUFB8;NDUFA7;NDUFA11;UQCR11;CPT1B;ADCY5;NDUFS7;CNR1;AKT1S1;COX14;NDUFV2
KEGG_2021_Human	Mannose type O-glycan biosynthesis	2/23	3.450826e-01	9.999924e-01	0	0	1.708147e+00	1.817420e+00	B4GAT1;ST3GAL3
KEGG_2021_Human	Sulfur relay system	1/8	3.523856e-01	9.999924e-01	0	0	2.561688e+00	2.671916e+00	CTU1
KEGG_2021_Human	VEGF signaling pathway	4/59	3.799134e-01	9.999924e-01	0	0	1.304533e+00	1.262542e+00	BAD;PLA2G4B;PXN;PIK3R2
KEGG_2021_Human	Diabetic cardiomyopathy	12/203	3.872408e-01	9.999924e-01	0	0	1.127403e+00	1.069577e+00	NDUFA13;NDUFB8;NDUFA7;PLN;NDUFA11;NDUFS7;PIK3R2;UQCR11;SLC2A4;NDUFV2;CPT1B;CAMK2G
KEGG_2021_Human	Alzheimer disease	21/369	3.950246e-01	9.999924e-01	0	0	1.083120e+00	1.006009e+00	FZD1;NDUFA13;NDUFB8;NDUFA7;NDUFA11;BAD;FZD7;PSEN2;PIK3R2;UQCR11;WNT9A;KLC1;PSMD9;PSMA6;WNT6;NDUFS7;PSMA2;CSNK2B;CALM1;MAP2K7;NDUFV2
KEGG_2021_Human	Synaptic vesicle cycle	5/78	3.956774e-01	9.999924e-01	0	0	1.228580e+00	1.139085e+00	ATP6V1G2;SLC17A7;ATP6V0E2;VAMP2;SLC18A3
KEGG_2021_Human	Dilated cardiomyopathy	6/96	3.972716e-01	9.999924e-01	0	0	1.195877e+00	1.103956e+00	CACNB1;PLN;DES;TPM2;SLC8A2;ADCY5
KEGG_2021_Human	Leukocyte transendothelial migration	7/114	3.977525e-01	9.999924e-01	0	0	1.173583e+00	1.081955e+00	CLDN5;PXN;PIK3R2;MYL9;GNAI1;JAM2;JAM3
KEGG_2021_Human	Arachidonic acid metabolism	4/61	4.041619e-01	9.999924e-01	0	0	1.258626e+00	1.140239e+00	PLA2G4B;PTGDS;PTGS1;CBR3
KEGG_2021_Human	Vasopressin-regulated water reabsorption	3/44	4.130742e-01	9.999924e-01	0	0	1.312214e+00	1.160165e+00	RAB5C;VAMP2;RAB11B
KEGG_2021_Human	Collecting duct acid secretion	2/27	4.214773e-01	9.999924e-01	0	0	1.434540e+00	1.239428e+00	ATP6V1G2;ATP6V0E2
KEGG_2021_Human	Fatty acid elongation	2/27	4.214773e-01	9.999924e-01	0	0	1.434540e+00	1.239428e+00	PPT2;HACD4
KEGG_2021_Human	Shigellosis	14/246	4.270134e-01	9.999924e-01	0	0	1.082562e+00	9.211952e-01	RNF31;FNBP1;ARPC1B;PXN;ILK;PIK3R2;FOXO4;GABARAP;U2AF1L4;AKT1S1;UBE2V1;TAB1;MYL9;PLCD4
KEGG_2021_Human	Basal cell carcinoma	4/63	4.282260e-01	9.999924e-01	0	0	1.215832e+00	1.031152e+00	FZD1;WNT6;FZD7;WNT9A
KEGG_2021_Human	Progesterone-mediated oocyte maturation	6/100	4.353434e-01	9.999924e-01	0	0	1.144746e+00	9.519936e-01	CPEB1;PGR;PIK3R2;MAD1L1;GNAI1;ADCY5
KEGG_2021_Human	Chemokine signaling pathway	11/192	4.359019e-01	9.999924e-01	0	0	1.090088e+00	9.051415e-01	GNG10;GNG2;GNG5;BAD;GNG7;PXN;GNG8;PIK3R2;CCR10;GNAI1;ADCY5
KEGG_2021_Human	Neuroactive ligand-receptor interaction	19/341	4.398036e-01	9.999924e-01	0	0	1.058530e+00	8.695055e-01	ADCYAP1R1;GABBR1;CHRNB4;CHRNA3;P2RY11;THRA;NPFF;GRIK5;PTGER3;GLP2R;LPAR1;GRIK3;TACR2;POMC;CORT;ADORA2A;CNR1;P2RY1;VIP
KEGG_2021_Human	GnRH secretion	4/64	4.401645e-01	9.999924e-01	0	0	1.195505e+00	9.810394e-01	GABBR1;GNA11;PIK3R2;CACNA1H
KEGG_2021_Human	Proteasome	3/46	4.415360e-01	9.999924e-01	0	0	1.251048e+00	1.022727e+00	PSMD9;PSMA6;PSMA2
KEGG_2021_Human	Taurine and hypotaurine metabolism	1/11	4.497751e-01	9.999924e-01	0	0	1.792898e+00	1.432539e+00	ADO
KEGG_2021_Human	AMPK signaling pathway	7/120	4.500580e-01	9.999924e-01	0	0	1.110914e+00	8.869306e-01	PRKAB2;STRADA;AKT1S1;PIK3R2;SLC2A4;CPT1B;RAB11B
KEGG_2021_Human	ErbB signaling pathway	5/85	4.691353e-01	9.999924e-01	0	0	1.120663e+00	8.481896e-01	BAD;PIK3R2;NRG2;MAP2K7;CAMK2G
KEGG_2021_Human	Glyoxylate and dicarboxylate metabolism	2/30	4.756647e-01	9.999924e-01	0	0	1.280636e+00	9.515668e-01	AMT;PGP
KEGG_2021_Human	Platelet activation	7/124	4.844681e-01	9.999924e-01	0	0	1.072707e+00	7.773943e-01	PLA2G4B;P2RY1;PIK3R2;GNAI1;MYLK;ADCY5;PTGS1
KEGG_2021_Human	Regulation of actin cytoskeleton	12/218	4.846886e-01	9.999924e-01	0	0	1.044474e+00	7.564591e-01	GSN;RRAS;ARPC1B;PXN;LPAR1;ARHGEF4;PIK3R2;PPP1R12B;MYL9;PPP1R12C;FGD1;MYLK
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	6/106	4.915192e-01	9.999924e-01	0	0	1.075718e+00	7.640335e-01	BGLAP;GNA11;PDE4C;MEF2D;GNAI1;ADCY5
KEGG_2021_Human	Renal cell carcinoma	4/69	4.985773e-01	9.999924e-01	0	0	1.103251e+00	7.678588e-01	EGLN1;EGLN2;BAD;PIK3R2
KEGG_2021_Human	Gap junction	5/88	4.998017e-01	9.999924e-01	0	0	1.079985e+00	7.490173e-01	MAPK7;GNA11;LPAR1;GNAI1;ADCY5
KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	4/70	5.099509e-01	9.999924e-01	0	0	1.086477e+00	7.316781e-01	ATP6V1G2;ATP6V0E2;JAM2;JAM3
KEGG_2021_Human	Ovarian steroidogenesis	3/51	5.100737e-01	9.999924e-01	0	0	1.120434e+00	7.542762e-01	PLA2G4B;HSD17B1;ADCY5
KEGG_2021_Human	HIF-1 signaling pathway	6/109	5.189240e-01	9.999924e-01	0	0	1.044220e+00	6.850063e-01	EGLN1;EGLN2;MKNK1;PIK3R2;ALDOA;CAMK2G
KEGG_2021_Human	Hypertrophic cardiomyopathy	5/90	5.198624e-01	9.999924e-01	0	0	1.054462e+00	6.898197e-01	CACNB1;PRKAB2;DES;TPM2;SLC8A2
KEGG_2021_Human	Phospholipase D signaling pathway	8/148	5.255031e-01	9.999924e-01	0	0	1.024268e+00	6.590132e-01	KITLG;RRAS;PLA2G4B;LPAR1;PIK3R2;AGPAT1;RALGDS;ADCY5
KEGG_2021_Human	Base excision repair	2/33	5.266495e-01	9.999924e-01	0	0	1.156520e+00	7.415840e-01	POLD4;MUTYH
KEGG_2021_Human	Hepatocellular carcinoma	9/168	5.319434e-01	9.999924e-01	0	0	1.014547e+00	6.404005e-01	FZD1;SMARCE1;WNT6;GSTM3;GSTM2;BAD;FZD7;PIK3R2;WNT9A
KEGG_2021_Human	Salivary secretion	5/93	5.492854e-01	9.999924e-01	0	0	1.018352e+00	6.101327e-01	KCNMA1;ATP1A2;CALM1;VAMP2;ADCY5
KEGG_2021_Human	Rap1 signaling pathway	11/210	5.560274e-01	9.999924e-01	0	0	9.905359e-01	5.813828e-01	KITLG;RRAS;ADORA2A;CNR1;P2RY1;LPAR1;PIK3R2;CALM1;RALGDS;GNAI1;ADCY5
KEGG_2021_Human	Thiamine metabolism	1/15	5.572538e-01	9.999924e-01	0	0	1.280371e+00	7.486769e-01	AK1
KEGG_2021_Human	Glioma	4/75	5.649305e-01	9.999924e-01	0	0	1.009697e+00	5.765902e-01	PIK3R2;CAMK1;CALM1;CAMK2G
KEGG_2021_Human	mTOR signaling pathway	8/154	5.710974e-01	9.999924e-01	0	0	9.818614e-01	5.500344e-01	FZD1;WNT6;ATP6V1G2;STRADA;FZD7;AKT1S1;PIK3R2;WNT9A
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	10/193	5.715395e-01	9.999924e-01	0	0	9.791181e-01	5.477399e-01	GNG10;GNG2;GNG5;GNG7;GNG8;PIK3R2;CALM1;MAP2K7;GABARAP;NFATC4
KEGG_2021_Human	Prion disease	14/273	5.851205e-01	9.999924e-01	0	0	9.683087e-01	5.189529e-01	NDUFA13;NDUFB8;NDUFA7;NDUFA11;BAD;PIK3R2;UQCR11;KLC1;PSMD9;PSMA6;NDUFS7;PSMA2;CSNK2B;NDUFV2
KEGG_2021_Human	Bacterial invasion of epithelial cells	4/77	5.859496e-01	9.999924e-01	0	0	9.819303e-01	5.248629e-01	ARPC1B;PXN;ILK;PIK3R2
KEGG_2021_Human	Alanine, aspartate and glutamate metabolism	2/37	5.892169e-01	9.999924e-01	0	0	1.024130e+00	5.417247e-01	ASNS;RIMKLA
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	2/37	5.892169e-01	9.999924e-01	0	0	1.024130e+00	5.417247e-01	ATP1A2;PIK3R2
KEGG_2021_Human	Estrogen signaling pathway	7/137	5.909182e-01	9.999924e-01	0	0	9.647692e-01	5.075436e-01	POMC;GABBR1;PGR;PIK3R2;CALM1;GNAI1;ADCY5
KEGG_2021_Human	Choline metabolism in cancer	5/98	5.962856e-01	9.999924e-01	0	0	9.633468e-01	4.980846e-01	SLC5A7;CHKB;PLA2G4B;PIK3R2;RALGDS
KEGG_2021_Human	Glycerophospholipid metabolism	5/98	5.962856e-01	9.999924e-01	0	0	9.633468e-01	4.980846e-01	CHKB;PLA2G4B;GPD1L;AGPAT1;CRLS1
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	5/98	5.962856e-01	9.999924e-01	0	0	9.633468e-01	4.980846e-01	PLA2G4B;PIK3R2;CALM1;CAMK2G;ADCY5
KEGG_2021_Human	Endometrial cancer	3/58	5.979555e-01	9.999924e-01	0	0	9.774711e-01	5.026537e-01	BAD;ILK;PIK3R2
KEGG_2021_Human	Phenylalanine metabolism	1/17	6.028497e-01	9.999924e-01	0	0	1.120206e+00	5.669222e-01	AOC3
KEGG_2021_Human	Pathways of neurodegeneration	24/475	6.202805e-01	9.999924e-01	0	0	9.526169e-01	4.549541e-01	FZD1;NDUFB8;NDUFA7;NDUFA13;NDUFA11;BAD;FZD7;PSEN2;UQCR11;WNT9A;KLC1;GABARAP;PSMD9;PSMA6;WNT6;UCHL1;NDUFS7;PSMA2;CSNK2B;MAP2K7;CALM1;NDUFV2;CAMK2G;PRPH
KEGG_2021_Human	Long-term depression	3/60	6.210879e-01	9.999924e-01	0	0	9.430740e-01	4.491697e-01	PLA2G4B;GNA11;GNAI1
KEGG_2021_Human	Mineral absorption	3/60	6.210879e-01	9.999924e-01	0	0	9.430740e-01	4.491697e-01	CYBRD1;ATP1A2;SLC8A2
KEGG_2021_Human	Thyroid hormone signaling pathway	6/121	6.217656e-01	9.999924e-01	0	0	9.346626e-01	4.441443e-01	PLN;THRA;BAD;PIK3R2;ATP1A2;PLCD4
KEGG_2021_Human	Fatty acid biosynthesis	1/18	6.238568e-01	9.999924e-01	0	0	1.054256e+00	4.974341e-01	ACSBG1
KEGG_2021_Human	Chagas disease	5/102	6.318326e-01	9.999924e-01	0	0	9.234252e-01	4.239729e-01	GNAL;GNA11;TLR9;PIK3R2;GNAI1
KEGG_2021_Human	Longevity regulating pathway	5/102	6.318326e-01	9.999924e-01	0	0	9.234252e-01	4.239729e-01	PRKAB2;AKT1S1;EIF4EBP2;PIK3R2;ADCY5
KEGG_2021_Human	Glycine, serine and threonine metabolism	2/40	6.319646e-01	9.999924e-01	0	0	9.431280e-01	4.328221e-01	AOC3;AMT
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	7/143	6.361487e-01	9.999924e-01	0	0	9.219118e-01	4.170018e-01	FZD1;WNT6;MEIS1;FZD7;HAND1;PIK3R2;WNT9A
KEGG_2021_Human	Glycosaminoglycan degradation	1/19	6.437539e-01	9.999924e-01	0	0	9.956334e-01	4.385156e-01	IDS
KEGG_2021_Human	C-type lectin receptor signaling pathway	5/104	6.488717e-01	9.999924e-01	0	0	9.046741e-01	3.912898e-01	RRAS;PIK3R2;CALM1;IL17D;NFATC4
KEGG_2021_Human	Toll-like receptor signaling pathway	5/104	6.488717e-01	9.999924e-01	0	0	9.046741e-01	3.912898e-01	TICAM2;TLR9;PIK3R2;TAB1;MAP2K7
KEGG_2021_Human	Lysine degradation	3/63	6.540491e-01	9.999924e-01	0	0	8.957780e-01	3.803230e-01	PRDM6;SMYD1;EZH1
KEGG_2021_Human	Alcoholism	9/186	6.545204e-01	9.999924e-01	0	0	9.104994e-01	3.859175e-01	GNG10;GNG2;ADORA2A;GNG5;GNG7;GNG8;CALM1;GNAI1;ADCY5
KEGG_2021_Human	Wnt signaling pathway	8/166	6.557065e-01	9.999924e-01	0	0	9.067104e-01	3.826699e-01	FZD1;WNT6;DAAM2;FZD7;CSNK2B;WNT9A;CAMK2G;NFATC4
KEGG_2021_Human	One carbon pool by folate	1/20	6.625993e-01	9.999924e-01	0	0	9.431818e-01	3.881994e-01	AMT
KEGG_2021_Human	Salmonella infection	12/249	6.699960e-01	9.999924e-01	0	0	9.063533e-01	3.629797e-01	RAB5C;RRAS;ARPC1B;TLR9;SNX33;FLNC;DYNLRB1;TAB1;KLC1;MAP2K7;MYL9;RAB9B
KEGG_2021_Human	Fatty acid degradation	2/43	6.711560e-01	9.999924e-01	0	0	8.739799e-01	3.485027e-01	ACSBG1;CPT1B
KEGG_2021_Human	Glucagon signaling pathway	5/107	6.734770e-01	9.999924e-01	0	0	8.779263e-01	3.470455e-01	PRKAB2;PYGM;CALM1;CPT1B;CAMK2G
KEGG_2021_Human	Tight junction	8/169	6.752591e-01	9.999924e-01	0	0	8.896731e-01	3.493380e-01	CLDN5;PRKAB2;ARPC1B;MAP2K7;BVES;MYL9;JAM2;JAM3
KEGG_2021_Human	Oocyte meiosis	6/129	6.828227e-01	9.999924e-01	0	0	8.735003e-01	3.332579e-01	CPEB1;PGR;CALM1;CAMK2G;MAD1L1;ADCY5
KEGG_2021_Human	Purine metabolism	6/129	6.828227e-01	9.999924e-01	0	0	8.735003e-01	3.332579e-01	AK1;PDE4C;NME2;NME3;PDE5A;ADCY5
KEGG_2021_Human	Pathways in cancer	26/531	6.854005e-01	9.999924e-01	0	0	9.207402e-01	3.478114e-01	PTGER3;LPAR1;PIK3R2;GNAI1;ADCY5;WNT6;RASSF1;GNG10;GNG2;GNG5;GNA11;GNG7;GNG8;RALGDS;CAMK2G;FZD1;EGLN1;GSTM3;GSTM2;EGLN2;BAD;FZD7;FLT3LG;WNT9A;KITLG;CALM1
KEGG_2021_Human	Basal transcription factors	2/45	6.953562e-01	9.999924e-01	0	0	8.332415e-01	3.027425e-01	TAF10;GTF2H4
KEGG_2021_Human	Glycosphingolipid biosynthesis	2/45	6.953562e-01	9.999924e-01	0	0	8.332415e-01	3.027425e-01	ST3GAL3;ST6GALNAC6
KEGG_2021_Human	FoxO signaling pathway	6/131	6.970374e-01	9.999924e-01	0	0	8.594329e-01	3.101833e-01	PRKAB2;PIK3R2;FOXO4;SLC2A4;FBXO32;GABARAP
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	4/89	6.987497e-01	9.999924e-01	0	0	8.427686e-01	3.021011e-01	TICAM2;CSNK2B;TLR9;PIK3R2
KEGG_2021_Human	Fc epsilon RI signaling pathway	3/68	7.043003e-01	9.999924e-01	0	0	8.266530e-01	2.897836e-01	PLA2G4B;PIK3R2;MAP2K7
KEGG_2021_Human	Mitophagy	3/68	7.043003e-01	9.999924e-01	0	0	8.266530e-01	2.897836e-01	RRAS;CSNK2B;GABARAP
KEGG_2021_Human	Type II diabetes mellitus	2/46	7.068934e-01	9.999924e-01	0	0	8.142611e-01	2.824471e-01	PIK3R2;SLC2A4
KEGG_2021_Human	Mismatch repair	1/23	7.133670e-01	9.999924e-01	0	0	8.144370e-01	2.750836e-01	POLD4
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	1/23	7.133670e-01	9.999924e-01	0	0	8.144370e-01	2.750836e-01	ATP1A2
KEGG_2021_Human	Amphetamine addiction	3/69	7.136513e-01	9.999924e-01	0	0	8.140849e-01	2.746403e-01	CALM1;CAMK2G;ADCY5
KEGG_2021_Human	Carbohydrate digestion and absorption	2/47	7.180635e-01	9.999924e-01	0	0	7.961243e-01	2.636741e-01	ATP1A2;PIK3R2
KEGG_2021_Human	Nucleotide excision repair	2/47	7.180635e-01	9.999924e-01	0	0	7.961243e-01	2.636741e-01	POLD4;GTF2H4
KEGG_2021_Human	Other types of O-glycan biosynthesis	2/47	7.180635e-01	9.999924e-01	0	0	7.961243e-01	2.636741e-01	POFUT2;ST3GAL3
KEGG_2021_Human	Autophagy	6/137	7.370795e-01	9.999924e-01	0	0	8.198081e-01	2.500902e-01	RRAS;BAD;TP53INP2;AKT1S1;PIK3R2;GABARAP
KEGG_2021_Human	Cocaine addiction	2/49	7.393288e-01	9.999924e-01	0	0	7.621660e-01	2.301837e-01	GNAI1;ADCY5
KEGG_2021_Human	Non-small cell lung cancer	3/72	7.403313e-01	9.999924e-01	0	0	7.785661e-01	2.340818e-01	RASSF1;BAD;PIK3R2
